ID	class	order	family	subfamily	tribe	genus	species
GBBSP927-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOSK777-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BCHYM11042-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMN488-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMN563-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAA1606-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOU592-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCON513-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOK602-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOE279-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBMWN447-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMS063-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MIDGE431-07	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWORA2106-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOA855-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBAPC344-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACB600-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBDP50745-19	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GACAC1730-18	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBICH601-17	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL11466-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FENHY080-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBMIX2398-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCHI063-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBSYB1592-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBACU1056-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOTI778-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMU117-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMT888-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBSYM459-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOC052-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMW900-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOB658-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACA1200-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACB629-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GDIP3573-22	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBDTA15238-21	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BCEAB055-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMQ2589-18	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ODOPE394-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ODOPE528-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL9290-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBBSP767-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BCHYM452-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAB221-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOQ195-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAA1452-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBSYB685-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBMWB2484-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ODOPE038-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMU510-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOF198-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMV225-20	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMV143-20	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMT288-20	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BCHYM18425-19	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMQ2101-18	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOSN720-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ODOPE506-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOTD452-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMZ471-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL6047-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAF250-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOU982-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOP414-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOF468-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCON226-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBHET686-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EUBUG564-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMV701-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACA300-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBDTA9927-21	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMT042-20	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBACU917-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBEPT811-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOSN604-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL6396-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AMTPF4467-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL10363-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL910-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMH506-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMZ143-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BCHYM9357-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOC910-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBACU1383-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBHET558-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOTD327-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWORB3311-08	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMW642-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCON562-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBDTA14094-21	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMQ3754-18	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL5027-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL1593-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL2660-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMH445-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BCHYM5122-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBEPT765-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOK501-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGRA306-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BASYM802-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOSP882-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMU180-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACA137-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACA547-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBAPD394-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BNSB050-21	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOTH898-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ODOPE889-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOSN572-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL10956-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBEPT2305-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBBSP627-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAF543-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FGMLD141-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOSP935-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOQ007-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBSYB1321-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOTL039-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOL032-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
