ID	kingdom	phylum	class	order	family	genus	species
AF444565	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH984973	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ621772	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444567	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015994	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ621773	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB176620	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF363146	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB035155	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP027652	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015996	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444569	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY004778	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB001597	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015997	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP027653	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015998	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY542867	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP027654	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY033110	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB036938	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015999	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY905668	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY905669	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY450345	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ860842	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY740074	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB176628	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY033114	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP881713	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF779492	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR364111	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU237837	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JF826438	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR364112	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH784661	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ404767	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ150872	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR364114	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN206380	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR364115	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX900900	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN313808	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT343648	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK138796	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ374070	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK138797	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF218267	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR364119	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB000271	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ244275	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN206386	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ244276	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK778051	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK064192	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ409878	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU940161	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW448660	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX900909	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB000275	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX451910	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB000278	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY278839	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HM450996	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ050799	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF372876	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OL966943	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OL966944	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF856293	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH262308	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ417286	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ429434	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG593539	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU846770	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT055979	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW750237	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC254096	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX306506	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX949739	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH508320	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ328060	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY997085	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY771325	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB712474	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK027034	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY997087	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF951322	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LC577609	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU179099	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK414586	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY997089	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF951323	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY918957	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF951325	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH508328	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AM882771	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT958908	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF951326	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992960	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH753670	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF951327	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN050238	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY260093	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
