LR994329 Fungi
JQ780378 Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Mariorajchenbergia|Mariorajchenbergia_subcavernulosa
KX900070 Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Neofavolus|Neofavolus_squamatus
KM507324 Fungi|Basidiomycota|Agaricomycetes|Polyporales|Ganodermataceae|Ganoderma|Ganoderma_austroafricanum
JX310847 Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Amauroderma|Amauroderma_laccatostipitatum
MN250201 Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Boletus|Boletus_pseudofrostii
KR476742 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Neodevriesiaceae|Neodevriesia|Neodevriesia_pakbiae
HQ599602 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Neodevriesiaceae|Neodevriesia|Neodevriesia_fraserae
JF951148 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Neodevriesiaceae|Neodevriesia|Neodevriesia_queenslandica
MH683565 Fungi|Ascomycota|Sordariomycetes|Diaporthales|Coryneaceae|Coryneum|Coryneum_gigasporum
AB638335 Fungi|Basidiomycota|Spiculogloeomycetes|Spiculogloeales|Spiculogloeaceae|Phyllozyma|Phyllozyma_corallina
KU189782 Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Picipes|Picipes_pseudovarius
MG828903 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Phaeosphaeriaceae|Italica|Italica_achilleae
DQ468028 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Sporormiaceae|Sporormiella|Sporormiella_similis
MW989494 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Hermatomycetaceae|Hermatomyces|Hermatomyces_turbinatus
LC194475 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Lophiotremataceae|Atrocalyx|Atrocalyx_acutisporus
MW759240 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporales_fam_Incertae_sedis_Antealophiotrema|Antealophiotrema|Antealophiotrema_populicola
JX242863 Fungi|Basidiomycota|Geminibasidiomycetes|Geminibasidiales|Geminibasidiaceae|Basidioascus|Basidioascus_undulatus
MZ064426 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Bezerromycetaceae|Bezerromyces|Bezerromyces_gobabebensis
MH863194 Fungi|Ascomycota|Sordariomycetes|Microascales|Ceratocystidaceae|Ceratocystis|Ceratocystis_zombamontana
HM156526 Fungi|Ascomycota|Saccharomycetes|Saccharomycetales|Metschnikowiaceae|Metschnikowia|Metschnikowia_lachancei
KX306880 Fungi|Basidiomycota|Agaricomycetes|Russulales|Stereaceae|Aleurodiscus|Aleurodiscus_tenuissimus
MT359934 Fungi|Basidiomycota|Agaricomycetes|Russulales|Stereaceae|Megalocystidium|Megalocystidium_perticatum
MH999508 Fungi|Ascomycota|Eurotiomycetes|Phaeomoniellales|Celotheliaceae|Minutiella|Minutiella_simplex
MH999514 Fungi|Ascomycota|Eurotiomycetes|Phaeomoniellales|Celotheliaceae|Neophaeomoniella|Neophaeomoniella_ossiformis
MK047457 Fungi|Ascomycota|Eurotiomycetes|Phaeomoniellales|Celotheliaceae|Neophaeomoniella|Neophaeomoniella_corymbiae
MH999506 Fungi|Ascomycota|Eurotiomycetes|Phaeomoniellales|Celotheliaceae|Aequabiliella|Aequabiliella_palatina
MH999516 Fungi|Ascomycota|Eurotiomycetes|Phaeomoniellales|Celotheliaceae|Neophaeomoniella|Neophaeomoniella_constricta
MN232957 Fungi|Ascomycota|Eurotiomycetes|Phaeomoniellales|Celotheliaceae|Minutiella|Minutiella_pruni-avium
MW033328 Fungi|Basidiomycota|Agaricomycetes|Thelephorales|Thelephoraceae|Odontia|Odontia_parvispina
KY461719 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Parasola|Parasola_pseudolactea
KP096235 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Leucoagaricus|Leucoagaricus_truncatus
KF988376 Fungi|Basidiomycota|Agaricomycetes|Geastrales|Geastraceae|Geastrum|Geastrum_fuscogleba
MT569463 Fungi|Basidiomycota|Agaricomycetes|Geastrales|Geastraceae|Geastrum|Geastrum_dolomiticum
KY173436 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Cucurbitariaceae|Neocucurbitaria|Neocucurbitaria_hakeae
MK356320 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Cucurbitariaceae|Parafenestella|Parafenestella_vindobonensis
MF795753 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Cucurbitariaceae|Astragalicola|Astragalicola_amorpha
MG828870 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Cucurbitariaceae|Astragalicola|Astragalicola_vasilyevae
MW050977 Fungi|Ascomycota|Sordariomycetes|Diaporthomycetidae_ord_Incertae_sedis_Thyridiaceae|Thyridiaceae|Thyridium|Thyridium_limonesiae
KY523476 Fungi|Ascomycota|Sordariomycetes|Diaporthales|Sydowiellaceae|Italiomyces|Italiomyces_centaureae
MH137816 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Pleurotaceae|Hohenbuehelia|Hohenbuehelia_pseudocyphelliformis
KY124252 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Pleurotaceae|Hohenbuehelia|Hohenbuehelia_mustialaensis
EF409739 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Pleurotaceae|Hohenbuehelia|Hohenbuehelia_leiospora
KY679144 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Pleurotaceae|Hohenbuehelia|Hohenbuehelia_nimueae
MW243065 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Pleurotaceae|Hohenbuehelia|Hohenbuehelia_pseudofaerberioides
MG386067 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Massarinaceae|Stagonospora|Stagonospora_lomandrae
MW481668 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Massarinaceae|Stagonospora|Stagonospora_tauntonensis
KX655557 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Massarinaceae|Stagonospora|Stagonospora_forlicesenensis
UDB035415 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Didymellaceae|Ascochyta|Ascochyta_cypericola
KF251257 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Massarinaceae|Stagonospora|Stagonospora_paludosa
AF439464 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Massarinaceae|Stagonospora|Stagonospora_tainanensis
KY706143 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Massarinaceae|Stagonospora|Stagonospora_imperaticola
MN130088 Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Russula|Russula_garyensis
MN649194 Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Russula|Russula_straminella
MW647630 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Inocybaceae|Pseudosperma|Pseudosperma_emberizanum
MK828602 Fungi|Ascomycota|Sordariomycetes|Coniochaetales|Cordanaceae|Cordana|Cordana_aquatica
MT177212 Fungi|Ascomycota|Sordariomycetes|Hypocreales|Cylindriaceae|Cylindrium|Cylindrium_magnoliae
JQ044421 Fungi|Ascomycota|Sordariomycetes|Hypocreales|Cylindriaceae|Cylindrium|Cylindrium_syzygii
MN168890 Fungi|Ascomycota|Sordariomycetes|Phomatosporales|Phomatosporaceae|Lanspora|Lanspora_cylindrospora
UDB003146 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricales_fam_Incertae_sedis_Cystoderma|Cystoderma|Cystoderma_tuomikoskii
MH857499 Fungi|Ascomycota|Taphrinomycetes|Taphrinales|Taphrinaceae|Taphrina|Taphrina_dearnessii
MH866011 Fungi|Ascomycota|Sordariomycetes|Hypocreales|Nectriaceae|Thelonectria|Thelonectria_cidaria
HM056220 Fungi|Ascomycota|Pezizomycetes|Pezizales|Pezizaceae|Terfezia|Terfezia_albida
MW797118 Fungi|Ascomycota|Sordariomycetes|Xylariales|Diatrypaceae|Diatrypella|Diatrypella_pseudooregonensis
MZ064448 Fungi|Ascomycota|Sordariomycetes|Xylariales|Diatrypaceae|Diatrype|Diatrype_dalbergiae
MN308411 Fungi|Ascomycota|Sordariomycetes|Xylariales|Diatrypaceae|Allodiatrype|Allodiatrype_arengae
KM245033 Fungi|Ascomycota|Sordariomycetes|Xylariales|Diatrypaceae|Diatrypella|Diatrypella_iranensis
MK852582 Fungi|Ascomycota|Sordariomycetes|Xylariales|Diatrypaceae|Diatrype|Diatrype_lijiangensis
KX828139 Fungi|Ascomycota|Sordariomycetes|Xylariales|Diatrypaceae|Eutypella|Eutypella_quercina
HM485414 Fungi|Ascomycota|Pezizomycetes|Pezizales|Tuberaceae|Tuber|Tuber_miquihuanense
MH220536 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Omphalotaceae|Rhodocollybia|Rhodocollybia_utrorensis
MW582856 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Omphalotaceae|Gymnopus|Gymnopus_pallipes
KF251071 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Omphalotaceae|Gymnopus|Gymnopus_cremeostipitatus
OM501391 Fungi|Ascomycota|Sordariomycetes|Ophiostomatales|Ophiostomataceae|Grosmannia|Grosmannia_curvispora
OL343539 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Entoloma|Entoloma_anodinum
KU312123 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Entoloma|Entoloma_heae
KT271741 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Entoloma|Entoloma_calabrum
JX454908 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Entoloma|Entoloma_fuscohebes
JX454879 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Entoloma|Entoloma_kristiansenii
MH558785 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Tubeufia|Tubeufia_hechiensis
MH558806 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Tubeufia|Tubeufia_sympodihylospora
MH558752 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Neohelicosporium|Neohelicosporium_irregulare
KC469282 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Tamhinispora|Tamhinispora_indica
MH558792 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Tubeufia|Tubeufia_krabiensis
MH558811 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Tubeufia|Tubeufia_tratensis
MH558748 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Neohelicosporium|Neohelicosporium_ellipsoideum
MH558773 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Tubeufia|Tubeufia_brunnea
MH558754 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Neohelicosporium|Neohelicosporium_krabiense
KC175332 Fungi|Basidiomycota|Ustilaginomycetes|Urocystidales|Floromycetaceae|Antherospora|Antherospora_muscari-botryoidis
UDB039571 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricales_fam_Incertae_sedis_Clitocybe|Clitocybe|Clitocybe_thujana
MK850489 Fungi|Ascomycota|Pezizomycetes|Pezizales|Pyronemataceae|Otidea|Otidea_kunmingensis
KM269196 Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Bothia|Bothia_fujianensis
MG388212 Fungi|Ascomycota|Sordariomycetes|Fuscosporellales|Fuscosporellaceae|Fuscosporella|Fuscosporella_aquatica
MG388217 Fungi|Ascomycota|Sordariomycetes|Fuscosporellales|Fuscosporellaceae|Fuscosporella|Fuscosporella_pyriformis
KF303649 Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Penicillium|Penicillium_variratense
UDB039744 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hygrophoraceae|Arrhenia|Arrhenia_tillii
MG022181 Fungi|Ascomycota|Sordariomycetes|Chaetosphaeriales|Chaetosphaeriaceae|Verhulstia|Verhulstia_trisororum
LC146730 Fungi|Ascomycota|Orbiliomycetes|Orbiliales|Orbiliaceae|Dicranidion|Dicranidion_fissile
GQ852772 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Teratosphaeriaceae|Readeriella|Readeriella_angustia
GQ852789 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Teratosphaeriaceae|Readeriella|Readeriella_tasmanica
KY173440 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Teratosphaeriaceae|Readeriella|Readeriella_lehmannii
MK442622 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Teratosphaeriaceae|Pseudoteratosphaeria|Pseudoteratosphaeria_africana
MH862964 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Teratosphaeriaceae|Readeriella|Readeriella_novae-zelandiae
KF901622 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Teratosphaeriaceae|Pseudoteratosphaeria|Pseudoteratosphaeria_stramenticola
MZ064427 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Teratosphaeriaceae|Lapidomyces|Lapidomyces_stipagrostidicola
OK491656 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Bambusicolaceae|Bambusicola|Bambusicola_nanensis
MW076532 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Bambusicolaceae|Bambusicola|Bambusicola_fusispora
MT627729 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Bambusicolaceae|Bambusicola|Bambusicola_aquatica
MH174257 Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum_subolympicum
AB906683 Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum_repando-orientale
KX388664 Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum_albertense
KF477220 Fungi|Ascomycota|Eurotiomycetes|Onygenales|Onygenaceae|Paranannizziopsis|Paranannizziopsis_australasiensis
UDB015423 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricales_fam_Incertae_sedis_Panaeolina|Panaeolina|Panaeolina_foenisecii
AF391031 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lepiota|Lepiota_cystophoroides
MZ997391 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lepiota|Lepiota_sayanensis
MH636564 Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetales_fam_Incertae_sedis_Sidera|Sidera|Sidera_vesiculosa
AB506675 Fungi|Ascomycota|Sordariomycetes|Ophiostomatales|Ophiostomataceae|Grosmannia|Grosmannia_abieticola
DQ166963 Fungi|Ascomycota|Sordariomycetes|Sordariales|Podosporaceae|Podospora|Podospora_dimorpha
MW114387 Fungi|Ascomycota|Sordariomycetes|Sordariales|Neoschizotheciaceae|Cercophora|Cercophora_fici
MW711783 Fungi|Ascomycota|Leotiomycetes|Helotiales|Mollisiaceae|Mollisia|Mollisia_endogranulata
MZ064417 Fungi|Ascomycota|Leotiomycetes|Helotiales|Mollisiaceae|Mollisia|Mollisia_asteliae
AY233924 Fungi|Ascomycota|Sordariomycetes|Microascales|Ceratocystidaceae|Endoconidiophora|Endoconidiophora_fujiensis
KR611324 Fungi|Ascomycota|Sordariomycetes|Microascales|Ceratocystidaceae|Ambrosiella|Ambrosiella_grosmanniae
KR611326 Fungi|Ascomycota|Sordariomycetes|Microascales|Ceratocystidaceae|Meredithiella|Meredithiella_norrisii
KC305128 Fungi|Ascomycota|Sordariomycetes|Microascales|Ceratocystidaceae|Endoconidiophora|Endoconidiophora_rufipennis
KY611580 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Flammulina|Flammulina_finlandica
JN592495 Fungi|Basidiomycota|Agaricomycetes|Polyporales|Fomitopsidaceae|Antrodia|Antrodia_sandaliae
MN576833 Fungi|Ascomycota|Sordariomycetes|Hypocreales|Cordycipitaceae|Flavocillium|Flavocillium_bifurcatum
MH236576 Fungi|Ascomycota|Eurotiomycetes|Sclerococcales|Dactylosporaceae|Cylindroconidiis|Cylindroconidiis_aquaticus
KX258781 Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Herpotrichiellaceae|Minimelanolocus|Minimelanolocus_yunnanensis
LC228661 Fungi|Ascomycota|Sordariomycetes|Hypocreales|Ophiocordycipitaceae|Albophoma|Albophoma_yamanashiensis
MN633081 Fungi|Ascomycota|Eurotiomycetes|Onygenales|Onygenaceae|Keratinophyton|Keratinophyton_straussii
KY790449 Fungi|Ascomycota|Dothideomycetes|Tubeufiales|Tubeufiaceae|Berkleasmium|Berkleasmium_latisporum
MW980575 Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum_flabellatum
MH379913 Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum_subtilior
MH379890 Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum_umbilicatum
MW980566 Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum_pallidomarginatum
KX388682 Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum_submulsicolor
UDB035162 Fungi|Ascomycota|Sordariomycetes|Savoryellales|Savoryellaceae|Aquabispora|Aquabispora_websteri
LC571760 Fungi|Ascomycota|Sordariomycetes|Hypocreales|Clavicipitaceae|Aciculosporium|Aciculosporium_oplismeni
UDB0780555 Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces|Dacrymyces_venustus
FJ167657 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Marasmiaceae|Crinipellis|Crinipellis_furcata
AY254051 Fungi|Ascomycota|Eurotiomycetes|Phaeomoniellales|Celotheliaceae|Moristroma|Moristroma_quercinum
MH999510 Fungi|Ascomycota|Eurotiomycetes|Phaeomoniellales|Celotheliaceae|Moristroma|Moristroma_germanicum
MH460420 Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Xanthoparmelia|Xanthoparmelia_krcmarii
HM577308 Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Rhizoplaca|Rhizoplaca_parilis
HM577307 Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Rhizoplaca|Rhizoplaca_occulta
MH580234 Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Xanthoparmelia|Xanthoparmelia_pedregalensis
KT625506 Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelia|Parmelia_imbricaria
MH596852 Fungi|Basidiomycota|Agaricomycetes|Russulales|Stereaceae|Aleurodiscus|Aleurodiscus_sichuanensis
KR364127 Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactifluus|Lactifluus_armeniacus
MZ868769 Fungi|Ascomycota|Sordariomycetes|Distoseptisporales|Distoseptisporaceae|Distoseptispora|Distoseptispora_hyalina
OK001795 Fungi|Basidiomycota|Cystobasidiomycetes|Erythrobasidiales|Erythrobasidiaceae|Bannoa|Bannoa_macarangae
MK050359 Fungi|Basidiomycota|Agaricostilbomycetes|Agaricostilbales|Kondoaceae|Kondoa|Kondoa_lulangica
KY614437 Fungi|Ascomycota|Lecanoromycetes|Teloschistales|Teloschistaceae|Sirenophila|Sirenophila_gintarasii
MN215387 Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactifluus|Lactifluus_rugiformis
JN388978 Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactifluus|Lactifluus_dissitus
AB603990 Fungi|Ascomycota|Sordariomycetes|Hypocreales|Cordycipitaceae|Simplicillium|Simplicillium_subtropicum
MZ509151 Fungi|Ascomycota|Sordariomycetes|Amphisphaeriales|Iodosphaeriaceae|Iodosphaeria|Iodosphaeria_phyllophila
KY102794 Fungi|Basidiomycota|Tremellomycetes|Tremellales|Cryptococcaceae|Cryptococcus|Cryptococcus_longus
DQ389729 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Homophron|Homophron_spadiceum
AB440281 Fungi|Ascomycota|Saccharomycetes|Saccharomycetales|Pichiaceae|Ogataea|Ogataea_ganodermae
KY104395 Fungi|Ascomycota|Saccharomycetes|Saccharomycetales|Pichiaceae|Ogataea|Ogataea_falcaomoraisii
AB440280 Fungi|Ascomycota|Saccharomycetes|Saccharomycetales|Pichiaceae|Ogataea|Ogataea_neopini
MG585280 Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Porodaedalea|Porodaedalea_microsperma
MH388343 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Dictyosporiaceae|Dictyosporium|Dictyosporium_appendiculatum
MH381767 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Dictyosporiaceae|Dictyosporium|Dictyosporium_tratense
MH381763 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Dictyosporiaceae|Dictyocheirospora|Dictyocheirospora_indica
DQ018092 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Dictyosporiaceae|Vikalpa|Vikalpa_australiensis
DQ302953 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Mycosphaerellaceae|Devonomyces|Devonomyces_endophyticus
KJ869131 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Mycosphaerellaceae|Brunswickiella|Brunswickiella_parsonsiae
EU167598 Fungi|Ascomycota|Dothideomycetes|Mycosphaerellales|Mycosphaerellaceae|Mycosphaerella|Mycosphaerella_stromatosa
KP986516 Fungi|Basidiomycota|Tremellomycetes|Tremellales|Tremellaceae|Tremella|Tremella_griseola
MH985008 Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactarius|Lactarius_reticulisporus
MK047430 Fungi|Ascomycota|Sordariomycetes|Glomerellales|Australiascaceae|Monilochaetes|Monilochaetes_melastomae
MN901483 Fungi|Ascomycota|Eurotiomycetes|Chaetothyriales|Chaetothyriaceae|Phaeosaccardinula|Phaeosaccardinula_dalbergiae
MG591878 Fungi|Ascomycota|Sordariomycetes|Diaporthales|Tubakiaceae|Tubakia|Tubakia_dryinoides
MG591910 Fungi|Ascomycota|Sordariomycetes|Diaporthales|Tubakiaceae|Tubakia|Tubakia_sierrafriensis
MN947222 Fungi|Ascomycota|Sordariomycetes|Hypocreales|Ophiocordycipitaceae|Paraisaria|Paraisaria_rosea
JN206241 Fungi|Mucoromycota|Mucoromycetes|Mucorales|Mucoraceae|Benjaminiella|Benjaminiella_poitrasii
KM233177 Fungi|Ascomycota|Saccharomycetes|Saccharomycetales|Metschnikowiaceae|Metschnikowia|Metschnikowia_drakensbergensis
KF871787 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Inocybaceae|Inocybe|Inocybe_tomentipes
MF370227 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hygrophoraceae|Hygrophorus|Hygrophorus_yadigarii
MW934591 Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Entoloma|Entoloma_ammophilum
AY315667 Fungi|Basidiomycota|Tremellomycetes|Trichosporonales|Trichosporonaceae|Apiotrichum|Apiotrichum_wieringae
AB180195 Fungi|Basidiomycota|Tremellomycetes|Trichosporonales|Trichosporonaceae|Cutaneotrichosporon|Cutaneotrichosporon_cavernicola
AB180198 Fungi|Basidiomycota|Tremellomycetes|Trichosporonales|Trichosporonaceae|Cutaneotrichosporon|Cutaneotrichosporon_middelhovenii
AB086382 Fungi|Basidiomycota|Tremellomycetes|Trichosporonales|Trichosporonaceae|Cutaneotrichosporon|Cutaneotrichosporon_terricola
AF410467 Fungi|Basidiomycota|Tremellomycetes|Trichosporonales|Trichosporonaceae|Cutaneotrichosporon|Cutaneotrichosporon_curvatum
KY101693 Fungi|Basidiomycota|Tremellomycetes|Trichosporonales|Trichosporonaceae|Apiotrichum|Apiotrichum_sporotrichoides
MW175355 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Stemphylium|Stemphylium_carpobroti
KC584195 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Alternaria|Alternaria_elegans
KC584207 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Alternaria|Alternaria_nepalensis
MW175361 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Alternaria|Alternaria_mirabibensis
AF071350 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Cochliobolus|Cochliobolus_luttrellii
KY905674 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Bipolaris|Bipolaris_saccharicola
KJ415537 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Bipolaris|Bipolaris_secalis
KX452458 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Bipolaris|Bipolaris_woodii
KJ718261 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Alternaria|Alternaria_tropica
KC584182 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Alternaria|Alternaria_armoraciae
KJ415559 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Curvularia|Curvularia_tropicalis
KJ415546 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Curvularia|Curvularia_harveyi
KJ909777 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Curvularia|Curvularia_subpapendorfii
MN688810 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Curvularia|Curvularia_patereae
JN192376 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Curvularia|Curvularia_graminicola
MN688819 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Curvularia|Curvularia_pseudointermedia
MN688802 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Curvularia|Curvularia_austriaca
MW396857 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Curvularia|Curvularia_tanzanica
KJ415543 Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Curvularia|Curvularia_bothriochloae
