ID	order	family	subfamily	tribe	genus	species	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
FBNE180-13	Diptera	Mycetophilidae	Sciophilinae	Bombyliini	Bombylius	Carterocephalus_palaemon	0.999948	0.91019803	0.2808726	0.20251936	0.08351048	0.07442103
GWOTI936-12	Lepidoptera	Pterophoridae	Oecophorinae	Hesperiini	Eupithecia	Eupithecia_nanata	0.99999475	0.5610072	0.5262666	0.18908702	0.13287261	0.08619992
GWOSP898-11	Lepidoptera	Geometridae	Sterrhinae	Operophterini	Valenzuela	Entephria_polata	0.999987	0.87188345	0.31752726	0.7563036	0.12038732	0.0983729
FBAQU412-10	Diptera	Scarabaeidae	Aphodiinae	Aleocharini	Pentastiridius	Pentastiridius_leporinus	0.7720275	0.19022007	0.1834291	0.11181451	0.16558503	0.07573161
FBLMT009-09	Lepidoptera	Tortricidae	Tortricinae	Archipini	Olindia	Olindia_schumacherana	1.0	0.9941408	0.3351751	0.20110548	0.18224646	0.24942003
FBLMS411-09	Lepidoptera	Gelechiidae	Phycitinae	Orthosiini	Dioryctria	Dioryctria_abietella	0.99999964	0.5131012	0.66998047	0.23212892	0.920505	0.41455948
FBLMS330-09	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Gypsonoma	Olindia_schumacherana	0.99999857	0.85668236	0.41605642	0.42559928	0.29148167	0.09530368
FBHAP341-09	Hymenoptera	Megachilidae	Megachilinae	Megachilini	Megachile	Coelioxys_elongata	0.99857473	0.8385752	0.96541905	0.751183	0.7604147	0.3442393
CSP031-09	Coleoptera	Chrysomelidae	Bruchinae	Bruchini	Acanthoscelides	Acanthoscelides_obtectus	0.99999976	0.43194607	0.2666346	0.7484789	0.28131086	0.5040758
GWORZ523-10	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Xestia	Lasionhada_proxima	0.9999912	0.9517556	0.9640005	0.8581755	0.6572007	0.3187662
FBLMU149-09	Lepidoptera	Tineidae	Sciophilinae	Hesperiini	Thaumatomyia	Carterocephalus_palaemon	0.9843126	0.30038247	0.6059945	0.29087922	0.067026205	0.109708436
FBAPB716-09	Diptera	Chironomidae	Chironominae	Pentaneurini	Tanytarsus	Paratanytarsus_dissimilis	0.99916005	0.9337972	0.4201758	0.60865223	0.34769553	0.12708636
GBDTA10319-21	Hymenoptera	Cecidomyiidae	Phorinae	Asynaptini	Dufourea	Dufourea_minuta	0.8325147	0.42134178	0.6765289	0.15385455	0.23981819	0.087735504
GBLAB1348-14	Lepidoptera	Lycaenidae	Glaphyriinae	Eriopygini	Carterocephalus	Aroga_velocella	0.9997061	0.57501316	0.5749243	0.5340224	0.09870275	0.1375471
GBMWB595-15	Diptera	Keroplatidae	Drosophilinae	Macrocerini	Macrocera	Drosophila_histrio	1.0	0.60820323	0.24982524	0.6162219	0.5816449	0.4772362
GBLAD506-14	Lepidoptera	Noctuidae	Noctuinae	Apameini	Apamea	Eucarta_virgo	0.9999993	0.7872634	0.6196144	0.30917716	0.6595816	0.17061251
GBCOU1349-13	Coleoptera	Curculionidae	Entiminae	Ellescini	Nedyus	Gnatocerus_cornutus	1.0	0.28179288	0.10285638	0.1211864	0.18380202	0.26828924
FBORT487-13	Orthoptera	Anthocoridae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus_caerulans	0.9715034	0.4555943	0.7333702	0.1949371	0.451167	0.3135577
FBCOD1084-11	Trichoptera	Scarabaeidae	Aphodiinae	Thinobiini	Thinodromus	Metoecus_paradoxus	0.61293393	0.39553177	0.5645014	0.15124235	0.1258577	0.35174924
FBCOD930-11	Coleoptera	Staphylinidae	Phorinae	Hypulini	Dermestes	Hoshihananomia_perlata	0.99983025	0.11989132	0.2100358	0.25439334	0.07740628	0.044173535
GWORM219-09	Lepidoptera	Geometridae	Larentiinae	Orthosiini	Ourapteryx	Ourapteryx_sambucaria	0.99999917	0.9084006	0.53585994	0.40609002	0.14866813	0.0753775
FBSYM462-10	Hymenoptera	Ichneumonidae	Anteoninae	Cinetini	Macropis	Claustropyga_corticis	0.99817157	0.7155185	0.70050704	0.17729932	0.110499986	0.100628585
GWOSA590-10	Lepidoptera	Coleophoridae	Coleophorinae	Synanthedonini	Coleophora	Horisme_tersata	0.9996784	0.4085722	0.2654085	0.2886997	0.18462949	0.18379886
FBLMV116-09	Lepidoptera	Noctuidae	Noctuinae	Leuconyctini	Acronicta	Eucarta_virgo	0.9993376	0.9467022	0.5616708	0.3526198	0.17187798	0.061155885
FBLMV039-09	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Xestia	Lasionhada_proxima	0.9995152	0.9336186	0.9356556	0.86086416	0.12183284	0.29756758
FBLMV275-09	Lepidoptera	Erebidae	Boletobiinae	Leuconyctini	Trisateles	Trisateles_emortualis	0.9999573	0.9824118	0.46838194	0.2941248	0.30269346	0.122384116
FBLMX186-11	Lepidoptera	Noctuidae	Plusiinae	Plusiini	Polychrysia	Lamprotes_c-aureum	0.9999993	0.9665562	0.682515	0.9520361	0.55052143	0.14545175
GWOSI749-10	Lepidoptera	Noctuidae	Amphipyrinae	Plusiini	Carcina	Brachionycha_nubeculosa	0.9998809	0.9725064	0.6872674	0.25038427	0.40548027	0.36900848
GBDTA10701-21	Hymenoptera	Sciaridae	Sciophilinae	Bryomyiini	Nomada	Epeolus_alpinus	0.9871116	0.4290835	0.24909942	0.30907807	0.32510424	0.045158677
GMGMP8408-18	Hymenoptera	Ichneumonidae	Orthocentrinae	Ephialtini	Stenomacrus	Oxyrrhexis_carbonator	0.9999987	0.9989675	0.77485365	0.55807656	0.43416634	0.05602008
GMGMQ3779-18	Diptera	Chironomidae	Agromyzinae	Pseudochironomini	Trichonta	Berdeniella_freyi	0.99999964	0.51157373	0.26158375	0.29020667	0.11587237	0.14289032
GWOTF305-12	Lepidoptera	Noctuidae	Metoponiinae	Leuconyctini	Tyria	Eucarta_virgo	0.9999993	0.581654	0.38488024	0.42440587	0.5139934	0.17970039
ODOPE147-11	Lepidoptera	Argyresthiidae	Apataniinae	Sesiini	Suctobelbella	Megamelus_notulus	0.6079625	0.15873066	0.15378435	0.12257912	0.092393845	0.026187016
GBLAA2817-15	Lepidoptera	Noctuidae	Noctuinae	Leuconyctini	Rhizedra	Eucarta_virgo	0.99999416	0.98565567	0.6276746	0.6471923	0.40159792	0.14368889
BCHYM5104-14	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Trichotanypus	Tinodes_waeneri	0.9012441	0.47217792	0.40721923	0.48058635	0.08174197	0.1778591
GWOTI883-12	Lepidoptera	Geometridae	Ennominae	Abrostolini	Ourapteryx	Ourapteryx_sambucaria	0.9941334	0.88003415	0.74856794	0.27645025	0.13297834	0.26213542
GBACU3274-13	Hymenoptera	Megachilidae	Megachilinae	Osmiini	Hoplitis	Hoplitis_claviventris	0.999503	0.481843	0.9433929	0.76937854	0.4570781	0.38130876
FBLMU427-09	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Cydia	Olindia_schumacherana	0.99999964	0.99932754	0.96615803	0.98676074	0.5054341	0.33237654
FBLMU276-09	Lepidoptera	Tortricidae	Pierinae	Grapholitini	Carterocephalus	Olindia_schumacherana	0.99968266	0.8694776	0.64091986	0.49000436	0.08592746	0.17065582
FBLMV686-09	Diptera	Sciaridae	Phorinae	Macrocerini	Dufourea	Paratanytarsus_dissimilis	0.89353126	0.68269664	0.10835387	0.1972339	0.17054333	0.25903404
FBLMT020-09	Lepidoptera	Tortricidae	Olethreutinae	Eucosmini	Strophedra	Epiblema_cirsiana	1.0	0.76128024	0.8258404	0.51625067	0.10203687	0.14813614
MYFAB130-10	Diptera	Mesopsocidae	Liposcelidinae	Crematogastrini	Temnothorax	Formicoxenus_nitidulus	0.98291516	0.21784514	0.33967274	0.5677542	0.04180968	0.19334047
GMGMP3016-18	Hemiptera	Anthocoridae	Notonectinae	Odontoscelini	Apotomis	Tetraphleps_aterrimus	0.9999249	0.662554	0.34316838	0.20204233	0.12533869	0.5224512
FBARB885-14	Psocodea	Cicadellidae	Liposcelidinae	Typhlocybini	Stroggylocephalus	Streptanus_marginatus	0.489397	0.7325791	0.5505258	0.31443813	0.1016995	0.16220197
GWOTI468-12	Lepidoptera	Lycaenidae	Polyommatinae	Polyommatini	Agriades	Ourapteryx_sambucaria	0.9999939	0.8368986	0.3208475	0.20394607	0.07945681	0.08030214
GCOL11106-16	Diptera	Curculionidae	Limoniinae	Macrocerini	Otiorhynchus	Protapion_interjectum	0.99827075	0.43567964	0.41017953	0.09286243	0.42080137	0.1089312
GCOL7994-16	Coleoptera	Carabidae	Erotinae	Bembidiini	Calathus	Patrobus_australis	0.9890892	0.86808836	0.21237087	0.25623807	0.039217774	0.040966902
FGMLG125-15	Lepidoptera	Nepticulidae	Ennominae	Leuconyctini	Etainia	Etainia_sericopeza	0.9999975	0.45874408	0.36886305	0.45441303	0.27619043	0.1121799
GBLAC647-13	Lepidoptera	Geometridae	Ennominae	Orthosiini	Ourapteryx	Cleorodes_lichenaria	0.9999982	0.5559575	0.9233923	0.48314872	0.28213602	0.3935001
GBCOU1333-13	Coleoptera	Curculionidae	Entiminae	Sciaphilini	Lixus	Notaris_aethiops	0.9998286	0.95314956	0.90786374	0.12470301	0.2614969	0.07678584
GMGRD725-13	Diptera	Limoniidae	Limnophilinae	Exechiini	Eloeophila	Eloeophila_submarmorata	0.99999523	0.9663362	0.7821695	0.52671677	0.6465084	0.4772973
ODOPE680-11	Lepidoptera	Tineidae	Satyrinae	Satyrini	Erebia	Lasiommata_maera	0.9794464	0.3198328	0.6441528	0.8448464	0.5357812	0.15089637
GWORM286-09	Lepidoptera	Geometridae	Ennominae	Mycetophilini	Ourapteryx	Ourapteryx_sambucaria	0.9597843	0.9754985	0.998777	0.57652706	0.66232395	0.7056947
GWORM086-09	Lepidoptera	Depressariidae	Oiketicinae	Chironomini	Hesperia	Ourapteryx_sambucaria	0.98923874	0.4307244	0.1806342	0.5654523	0.09359387	0.055996355
GBCOU973-13	Coleoptera	Mycetophilidae	Gnoristinae	Psocini	Trogoderma	Pentastiridius_leporinus	0.48350614	0.14811869	0.26552057	0.053364787	0.10951149	0.11527926
GWOSI794-10	Lepidoptera	Noctuidae	Noctuinae	Leuconyctini	Lasionhada	Lasionhada_proxima	0.9999995	0.80561316	0.71108866	0.2945172	0.20841031	0.24875864
FBCOE1312-12	Diptera	Chironomidae	Scirtinae	Mordellistenini	Prionus	Tetanocera_freyi	0.99231625	0.30993408	0.15156779	0.12326989	0.12200822	0.17007007
GBDTA10069-21	Diptera	Cecidomyiidae	Larentiinae	Porricondylini	Bryomyia	Carphoborus_rossicus	0.5264101	0.9280022	0.23733558	0.90870124	0.15739451	0.06514488
GMGMT261-20	Diptera	Dolichopodidae	Cylindrotominae	Chironomini	Medetera	Macrocera_inversa	0.9999839	0.5335553	0.2736401	0.2889249	0.09533969	0.103436835
GCOL11585-16	Coleoptera	Staphylinidae	Tachyporinae	Vatesini	Bledius	Patrobus_australis	0.99981695	0.7592784	0.10540971	0.10741894	0.32102612	0.03492354
BCHYM7850-15	Hymenoptera	Ichneumonidae	Banchinae	Atrophini	Lissonota	Lissonota_nigridens	0.99999976	0.988552	0.87212026	0.723196	0.4080459	0.274573
GMGMA1138-14	Hymenoptera	Chrysididae	Chrysidinae	Crabronini	Lasioglossum	Crossocerus_styrius	0.99999905	0.42538032	0.16801268	0.52617824	0.054003432	0.04479376
GBLAD714-14	Lepidoptera	Noctuidae	Metoponiinae	Leuconyctini	Caradrina	Eucarta_virgo	0.9997551	0.89301676	0.58767146	0.74280775	0.21484725	0.51935744
BCHYM2931-14	Hymenoptera	Tenthredinidae	Nematinae	Dolerini	Pristiphora	Pristiphora_reuteri	0.9995685	0.8583726	0.45363012	0.8216686	0.33881575	0.071824476
GBCOU2127-13	Coleoptera	Staphylinidae	Paederinae	Paederini	Rugilus	Ptiliolum_caledonicum	1.0	0.8812282	0.9102108	0.48732704	0.10541823	0.14764847
FBCOG192-12	Hymenoptera	Polycentropodidae	Sphindinae	Anthrenini	Sphindus	Sphindus_dubius	0.93772936	0.1381124	0.28420877	0.1833728	0.13470691	0.15517136
FBORT268-09	Coleoptera	Dermestidae	Dinoderinae	Mordellistenini	Dermestes	Megatoma_undata	0.9958312	0.47507924	0.53949225	0.21938103	0.18311518	0.24480893
FBLMT950-09	Lepidoptera	Crambidae	Pyraustinae	Arctiini	Apantesis	Loxostege_sticticalis	0.9999999	0.98217416	0.73360133	0.3993655	0.13624309	0.7504812
ODOPE771-11	Lepidoptera	Pyralidae	Phycitinae	Diamesini	Euzophera	Tinodes_waeneri	0.9992569	0.9690011	0.8563384	0.20751056	0.24750085	0.21384072
ODOPE823-11	Lepidoptera	Crambidae	Glaphyriinae	Arctiini	Diasemia	Diasemia_reticularis	0.9999999	0.98932236	0.5135203	0.20106293	0.6148107	0.6142888
GWORZ524-10	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Lasionhada	Lasionhada_proxima	0.9990559	0.5473732	0.9300796	0.43831223	0.13566399	0.5428681
FBLMT922-09	Lepidoptera	Tortricidae	Choreutinae	Grapholitini	Pammene	Pammene_ignorata	0.99999654	0.44637707	0.23487101	0.9633377	0.43141627	0.22281633
GBCOF610-13	Psocodea	Attelabidae	Rhynchitinae	Rhynchitini	Neocoenorrhinus	Neocoenorrhinus_germanicus	0.93298745	0.5569255	0.983727	0.9069392	0.77259153	0.3619105
GMGMP7162-18	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Valenzuela	Claustropyga_corticis	0.9893885	0.5989293	0.88346004	0.3786845	0.5976861	0.304381
GMGMP5416-18	Hymenoptera	Polycentropodidae	Campopleginae	Aptesini	Odontoneura	Diadegma_nanus	0.99896884	0.32352856	0.5829557	0.5054947	0.49340865	0.29475898
MJBRC153-17	Diptera	Sciaridae	Tanypodinae	Trypoxylini	Valenzuela	Exechia_contaminata	0.9927902	0.9725859	0.10446584	0.18751225	0.27996197	0.06385392
GCOL13273-16	Lepidoptera	Scarabaeidae	Limoniinae	Proteinini	Megarthrus	Chamaemyia_elegans	0.5069631	0.3312795	0.3510398	0.36010474	0.41925964	0.16228606
BCHYM8143-15	Hymenoptera	Ichneumonidae	Orthocentrinae	Tryphonini	Orthocentrus	Atractodes_foveolatus	0.9999877	0.9953762	0.97648376	0.27803084	0.77449924	0.09784031
FBCHI019-14	Diptera	Mycetophilidae	Mycetophilinae	Exechiini	Exechia	Philonicus_albiceps	0.9999999	0.5483772	0.7760156	0.6699323	0.082853384	0.10372389
GBCOU3660-13	Lepidoptera	Tortricidae	Tortricinae	Archipini	Corticaria	Capua_vulgana	0.89723355	0.37839416	0.3283668	0.2480931	0.25189087	0.17407934
GMGRH885-13	Plecoptera	Mycetophilidae	Gnoristinae	Psocini	Valenzuela	Euconomelus_lepidus	0.48398694	0.85423297	0.6009716	0.7140894	0.13726962	0.08877601
FBSYR1194-13	Diptera	Mycetophilidae	Gnoristinae	Macrocerini	Cyzenis	Cyzenis_albicans	0.9999999	0.7962957	0.62663203	0.2294401	0.35243848	0.12429933
GBACU1022-12	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Rhopalum	Tachysphex_dimidiatus	0.9212107	0.78154755	0.3810367	0.8554162	0.14124985	0.8327662
GWORZ476-10	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Paradiarsia	Lasionhada_proxima	0.9952251	0.713772	0.86761963	0.7119134	0.13798258	0.10683871
FBACA233-10	Hymenoptera	Vespidae	Eumeninae	Crabronini	Euodynerus	Euodynerus_notatus	0.9729233	0.80442125	0.74547297	0.3878776	0.22472234	0.07351432
FBCOB305-10	Diptera	Mycetophilidae	Mycetophilinae	Exechiini	Eucinetus	Eucinetus_haemorrhoidalis	0.71660465	0.62292343	0.622948	0.5831296	0.5443766	0.91461736
FBAPD067-11	Hymenoptera	Heptamelidae	Andreninae	Andrenini	Andrena	Andrena_vaga	0.999956	0.1922991	0.19302769	0.6801426	0.28675953	0.7263368
GBCOU2688-13	Coleoptera	Staphylinidae	Scirtinae	Dirhagini	Parapsallus	Trichius_fasciatus	0.7394452	0.15112163	0.25648722	0.20024228	0.19070964	0.09727474
FBCOE395-12	Coleoptera	Staphylinidae	Buprestinae	Megatomini	Ampedus	Dermestes_szekessyi	0.9747234	0.51354617	0.075436406	0.19909935	0.061251346	0.03973688
GBMNE47891-22	Coleoptera	Curculionidae	Entiminae	Otiorhynchini	Otiorhynchus	Otiorhynchus_nodosus	0.9987889	0.5191365	0.3876659	0.26128235	0.08771904	0.46741933
GBMNE47988-22	Coleoptera	Brentidae	Scolytinae	Apionini	Ceratapion	Ceratapion_onopordi	0.9995559	0.27206835	0.31131196	0.21879286	0.17895162	0.2347379
LEFIJ1435-12	Lepidoptera	Limoniidae	Gelechiinae	Gnorimoschemini	Valenzuela	Carterocephalus_silvicola	0.8300859	0.32978654	0.16865073	0.88081187	0.43916187	0.12564713
FBLMZ551-12	Lepidoptera	Geometridae	Ennominae	Sphingini	Ourapteryx	Cleora_cinctaria	0.9977124	0.58193696	0.8289671	0.28656167	0.19105223	0.21590059
FBLMZ450-12	Lepidoptera	Depressariidae	Glaphyriinae	Chironomini	Carcina	Pentastiridius_leporinus	0.97873527	0.58755744	0.26623976	0.20702508	0.86186767	0.4068924
GWOTH929-12	Lepidoptera	Geometridae	Ennominae	Cidariini	Valenzuela	Ourapteryx_sambucaria	0.99822646	0.98541915	0.877991	0.2624697	0.42315578	0.12404531
GBLAA1530-15	Lepidoptera	Noctuidae	Acontiinae	Xylenini	Valenzuela	Lasionhada_proxima	0.99959785	0.44934386	0.39884362	0.3254365	0.40467715	0.099358045
GBCOG734-13	Psocodea	Curculionidae	Elipsocinae	Ellescini	Pityophthorus	Ellescus_bipunctatus	0.88612884	0.72842616	0.46206164	0.2283462	0.20860422	0.24283408
GBCOG008-13	Coleoptera	Scarabaeidae	Aphodiinae	Megatomini	Trogoderma	Pentastiridius_leporinus	0.9999416	0.3710745	0.18123953	0.22507145	0.30576655	0.1678286
FBAPD748-11	Hymenoptera	Apidae	Nomadinae	Nomadini	Nomada	Nomada_ruficornis	0.9542401	0.99343926	0.99731666	0.978679	0.9456285	0.61346817
FBLMT047-09	Lepidoptera	Tortricidae	Oposteginae	Enarmoniini	Ancylis	Olindia_schumacherana	0.99999845	0.90752596	0.20514703	0.77860236	0.6560962	0.14286141
FBLMT152-09	Lepidoptera	Tortricidae	Tortricinae	Grapholitini	Olindia	Olindia_schumacherana	0.9999999	0.9888067	0.8279923	0.5421455	0.2974778	0.26906356
MIDGE169-06	Diptera	Chironomidae	Chironominae	Chironomini	Paratanytarsus	Micropsectra_lindebergi	0.9987312	0.9805824	0.68812585	0.47955105	0.053466488	0.48747635
FBLMW371-10	Lepidoptera	Tortricidae	Tortricinae	Archipini	Archips	Olindia_schumacherana	1.0	0.99311215	0.885428	0.74435705	0.45333064	0.15070225
FBACA837-10	Hymenoptera	Dryinidae	Anteoninae	Andrenini	Isadelphus	Isadelphus_inimicus	0.99117696	0.39419225	0.12027506	0.16706492	0.38979107	0.61155087
FBNE093-11	Diptera	Hemerobiidae	Drepanepteryginae	Psocini	Macrotylus	Macrotylus_cruciatus	0.9546911	0.4699671	0.29377562	0.9141739	0.05110982	0.112494744
FBCOA572-10	Coleoptera	Mycetophilidae	Gnoristinae	Erotini	Xylocoris	Oryctes_nasicornis	0.87508255	0.51742274	0.48512533	0.137408	0.26867154	0.046532676
GBDTA10762-21	Diptera	Cecidomyiidae	Micromyinae	Bryomyiini	Aprionus	Aprionus_betulae	0.90023446	0.77009606	0.9807113	0.20196643	0.7445025	0.31248686
GMGMV2559-20	Hymenoptera	Ichneumonidae	Phygadeuontinae	Cryptini	Cryptus	Gelis_elymi	0.99998975	0.97681344	0.8123641	0.9344877	0.19497629	0.38967192
GMGMM203-14	Diptera	Dolichopodidae	Dioctriinae	Chironomini	Pegomya	Liopiophila_varipes	0.9999814	0.31015787	0.17441839	0.69215554	0.3594567	0.044549517
GBCOU3295-13	Coleoptera	Attelabidae	Hallomeninae	Mordellini	Mordella	Mordella_holomelaena	0.7510072	0.110505745	0.20237172	0.15280876	0.085050315	0.14572835
FBCOO207-13	Coleoptera	Cerambycidae	Caeciliusinae	Coryphacini	Temnocerus	Valenzuela_flavidus	0.73744446	0.26696458	0.254652	0.6278743	0.10923716	0.19058552
FBLMT093-09	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Ancylis	Enarmonia_formosana	0.99742484	0.8297646	0.75084347	0.4489257	0.6730425	0.10923683
MIDGE102-06	Diptera	Chironomidae	Chironominae	Tanytarsini	Tanytarsus	Bryophaenocladius_flexidens	0.9927671	0.89037704	0.42708027	0.57480526	0.3246676	0.24600786
GWORM138-09	Lepidoptera	Tineidae	Nemapogoninae	Macrocerini	Semblis	Tinodes_waeneri	0.93930566	0.17660925	0.3000063	0.13130784	0.28199336	0.09267567
FBCOC888-10	Coleoptera	Scarabaeidae	Melolonthinae	Magdalidini	Magdalis	Aizobius_sedi	0.9937546	0.8552245	0.18549676	0.6863789	0.3558954	0.13389789
FBNE044-11	Diptera	Scarabaeidae	Aphodiinae	Aphodiini	Pteryx	Planolinus_fasciatus	0.7728722	0.52978057	0.41223598	0.15980361	0.041333385	0.20581117
EUBUG335-11	Hemiptera	Miridae	Phylinae	Halticini	Macrotylus	Macrotylus_cruciatus	0.9851586	0.98892605	0.72620434	0.55437917	0.23612227	0.32538566
GBDTA10172-21	Trichoptera	Polycentropodidae	Polycentropodinae	Cryptini	Valenzuela	Dufourea_minuta	0.99910384	0.3140529	0.5459074	0.12469776	0.058864042	0.038589664
GBDTA10530-21	Diptera	Sciaridae	Micromyinae	Delphacini	Lasius	Tranosemella_praerogator	0.99563843	0.6857652	0.10093646	0.11476303	0.062299576	0.16929889
GBDTA10621-21	Hymenoptera	Colletidae	Anteoninae	Trypoxylini	Abdera	Trypoxylon_clavicerum	0.99964964	0.3006209	0.6331688	0.24524853	0.3060824	0.05151696
GBMYR274-15	Psocodea	Sciaridae	Psocinae	Ptyctini	Corynoptera	Phyllopertha_horticola	0.68204075	0.40195104	0.26937214	0.35454842	0.2567892	0.048025306
FBLMZ607-12	Lepidoptera	Douglasiidae	Phorinae	Pierini	Tinagma	Tinagma_perdicella	0.5738052	0.97651553	0.30034187	0.14180456	0.9888388	0.8585237
GCOL13399-16	Hemiptera	Scarabaeidae	Aphodiinae	Aphodiini	Stenocranus	Pentastiridius_leporinus	0.6183489	0.84905386	0.8596724	0.5229424	0.18221045	0.2706783
GCOL552-16	Coleoptera	Scarabaeidae	Elaterinae	Ampedini	Ampedus	Triplax_scutellaris	0.9999999	0.7379737	0.4472059	0.2900367	0.30137202	0.07403174
GMGMK895-14	Lepidoptera	Lyonetiidae	Lyonetiinae	Grapholitini	Lyonetia	Carterocephalus_palaemon	0.9998872	0.4331059	0.19545662	0.7075124	0.18439919	0.057441324
GMGME313-14	Hymenoptera	Halictidae	Ponerinae	Halictini	Dufourea	Dufourea_minuta	0.99998224	0.3067282	0.16125067	0.8462146	0.36869565	0.16245042
GMGRH221-13	Diptera	Mycetophilidae	Mycetophilinae	Exechiini	Platurocypta	Platurocypta_punctum	0.9996061	0.98294544	0.93518287	0.93719053	0.71399826	0.62242764
GBCOU2599-13	Coleoptera	Scarabaeidae	Scirtinae	Leiodini	Leiodes	Prionus_coriarius	0.9999974	0.31775287	0.3884446	0.09458559	0.05346833	0.04076376
FBSYB896-12	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus_incisus	0.9996921	0.9809232	0.97709274	0.5447733	0.60759103	0.15567811
GBACU3627-13	Hymenoptera	Vespidae	Vespinae	Philanthini	Lasius	Dolichovespula_omissa	0.99981326	0.43401673	0.32573506	0.22257547	0.108424015	0.7323939
FBSYB1489-12	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus_asper	0.99965894	0.57725435	0.380494	0.9975674	0.5369173	0.6969993
FBLMV768-09	Lepidoptera	Tortricidae	Gnoristinae	Pseudochironomini	Carcina	Thiodia_citrana	0.99858594	0.7719814	0.4130194	0.29533353	0.33587998	0.18607345
FBLMV688-09	Lepidoptera	Sciaridae	Pterophorinae	Leptopsyllini	Valenzuela	Valenzuela_despaxi	0.9073676	0.55758345	0.13474324	0.22757491	0.5144982	0.18191974
GWORL456-09	Lepidoptera	Geometridae	Larentiinae	Eupitheciini	Asthena	Ourapteryx_sambucaria	0.9700809	0.9995005	0.863841	0.6366368	0.5312654	0.43879482
FBAQU192-09	Plecoptera	Nemouridae	Nemourinae	Philonicini	Amphinemura	Amphinemura_sulcicollis	0.9999888	0.8736817	0.40526575	0.1457342	0.15354326	0.7213336
FBLMW034-10	Lepidoptera	Argyresthiidae	Heteropterinae	Leuconyctini	Argyresthia	Agoliinus_piceus	0.9997657	0.8598871	0.17014855	0.17939307	0.78675455	0.044422664
FBSYM748-10	Hymenoptera	Tenthredinidae	Heterarthrinae	Dolerini	Dolerus	Pristiphora_reuteri	0.83751065	0.96387655	0.89233685	0.43422866	0.29015365	0.25491422
LAK005-19	Hymenoptera	Ichneumonidae	Phygadeuontinae	Aptesini	Theroscopus	Ophion_luteus	0.9999949	0.98629344	0.5931726	0.2505772	0.1575006	0.21255453
GBLAA1002-14	Lepidoptera	Noctuidae	Noctuinae	Tholerini	Cerapteryx	Cerapteryx_graminis	0.99999666	0.94025475	0.58070344	0.4136774	0.7152642	0.7685874
ODOPE474-11	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Carcina	Epinotia_trigonella	0.9965823	0.9596622	0.47700238	0.721776	0.15395878	0.28692335
GWOSN586-11	Lepidoptera	Noctuidae	Noctuinae	Leuconyctini	Apamea	Eucarta_virgo	1.0	0.9858774	0.92181814	0.7761549	0.2999211	0.20645986
GWORE685-08	Lepidoptera	Noctuidae	Ennominae	Eriopygini	Lasionycta	Dypterygia_scabriuscula	0.97262067	0.22726418	0.34060195	0.4147075	0.17187941	0.05328667
GCOL9105-16	Hymenoptera	Scarabaeidae	Pselaphinae	Trichonychini	Platycis	Psammodius_asper	0.9411356	0.72132266	0.19418132	0.4555731	0.13246913	0.09068537
GWORA2978-15	Lepidoptera	Tineidae	Ennominae	Leuconyctini	Ourapteryx	Porrittia_galactodactyla	0.9796705	0.5575403	0.8431778	0.13107008	0.1552608	0.14493598
