ID	kingdom	phylum	class	order	family	genus	species
GU553336	Fungi	Ascomycota	Sordariomycetes	Xylariales	Coniocessiaceae	Coniocessia	Coniocessia_maxima
MZ538531	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AJ538335	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Grosmannia	Grosmannia_cucullata
AF444553	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Sterigmatomyces	Sterigmatomyces_hyphaenes
LC516462	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN912495	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB001581	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	unclassified	unclassified
UDB035140	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MZ538533	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GU553338	Fungi	Ascomycota	Sordariomycetes	Xylariales	unclassified	unclassified	unclassified
AJ538337	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Grosmannia	Grosmannia_olivacea
MZ538534	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444556	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Sterigmatomyces	Sterigmatomyces_halophilus
MN512328	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FJ544860	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ838232	Fungi	Ascomycota	Xylonomycetes	Xylonales	Xylonaceae	Xylona	Xylona_heveae
UDB015984	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444557	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	Chrysozymaceae	Chrysozyma	Chrysozyma_griseoflava
MH984965	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB015985	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444558	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	Bensingtonia_naganoensis
AY606942	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH320794	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444559	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	Chrysozymaceae	Fellozyma	Fellozyma_inositophila
AY559351	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY606944	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
UDB035147	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH984968	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB026403	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ206984	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
AB176615	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Rasamsonia	Rasamsonia_emersonii
JX118703	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
AB176617	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	unclassified
KP027649	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ206988	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Panellus	unclassified
EF121863	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Macroconia	unclassified
MW114390	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FJ860836	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unclassified	unclassified	unclassified
AY740068	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago_hordei
KJ778638	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus_odoratus
KP257171	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY033108	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KP881704	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ556515	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Barriopsis	unclassified
KY053474	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF435829	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB018096	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AB049123	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_dubliniensis
KP881707	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MF926392	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma	Arthroderma_curreyi
KP881709	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AB617741	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH784652	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MF908478	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN266206	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Erythrogloeaceae	Dendrostoma	unclassified
JN206371	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY266864	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB0799943	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG912910	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC164667	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY395800	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	unclassified
KX926134	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
MW508854	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW508855	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JF908439	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
KF218259	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY611580	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	unclassified	unclassified
MH784659	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB000262	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK778041	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB000263	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB000264	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY230866	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ661745	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Graphilbum	unclassified
UDB032581	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU940153	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EF536346	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ112554	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	unclassified	unclassified
MK778045	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB000267	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK064187	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HM484543	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thyronectria	Thyronectria_berolinensis
KU940155	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Daldinia	Daldinia_bambusicola
AF227197	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	unclassified	unclassified
LC387339	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unclassified	unclassified	unclassified
JN133555	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	unclassified
KU940156	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KX451902	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF149074	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pezicula	unclassified
DQ112557	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_pyriforme
UDB0754094	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KX451903	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU940157	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG975775	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae	unclassified	unclassified
MT055961	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JN387998	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU940158	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT055962	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HM484548	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	Nectria_cinnabarina
MT055963	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG975777	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae	unclassified	unclassified
MG975778	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae	Cytospora	unclassified
MW258850	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT055964	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB018552	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN483126	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW258851	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU019276	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Xenopenidiella	Xenopenidiella_rigidophora
HQ630293	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_gemmifera
MW258852	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ630294	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_gemmifera
MT055967	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU019277	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Apenidiella	Apenidiella_strumelloidea
EU019278	Fungi	Ascomycota	Dothideomycetes	unclassified	unclassified	unclassified	unclassified
FN433128	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY997070	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ630298	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_polygonia
AB712461	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY997072	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY103625	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania_bovina
AB712463	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC344410	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY997074	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ203792	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MF951310	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ203793	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
AB712465	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KR017142	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MF951311	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY425674	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
LT993593	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	unclassified
AY997079	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY243943	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	unclassified
KY425677	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
MH508318	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
MW621494	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	Neosetophoma_phragmitis
EU552153	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992950	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JF419265	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MF951317	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Dothistroma	Dothistroma_pini
KC992951	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ645804	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	unclassified
AB540580	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	Acremonium_rutilum
EU552156	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ724511	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KF742415	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH753663	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	unclassified
KX120217	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY104494	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella	Phaeotremella_foliacea
KC992956	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AM882769	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992958	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH753667	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	unclassified
KC992959	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX978399	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444561	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium_elongatum
AY681199	Fungi	Ascomycota	Sordariomycetes	Sordariales	Neoschizotheciaceae	Apodus	Apodus_deciduus
MN720058	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444562	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa_aeria
AF444563	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	Bensingtonia_ciliata
AJ621770	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Brunneochlamydosporium	Brunneochlamydosporium_nepalense
AF314965	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium_variabile
KU360243	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444565	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa_subrosea
MH984973	Fungi	Basidiomycota	Agaricomycetes	Russulales	unclassified	unclassified	unclassified
