"ID" "Class" "Order" "Family" "Subfamily" "Genus" "Prob_Class" "Prob_Order" "Prob_Family" "Prob_Subfamily" "Prob_Genus"
"23042" "GWOR3863-09" "Insecta" "Lepidoptera" "Nolidae" "Chloephorinae" "Earias" 1 1 1 1 1
"23043" "GWOR3871-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Atypha" 1 1 1 1 1
"23044" "GWOR3872-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Archanara" 1 1 1 0.99 0.97
"23045" "GWOR3873-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Archanara" 1 1 1 0.99 0.97
"23046" "GWOR3875-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Rhizedra" 1 1 1 1 1
"23047" "GWOR3879-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Mythimna" 1 1 0.97 0.97 0.75
"23048" "GWOR3880-09" "Insecta" "Lepidoptera" "Noctuidae" "Heliothinae" "Helicoverpa" 1 1 1 1 1
"23049" "GWOR3882-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Eugnorisma" 1 1 1 1 1
"23050" "GWOR3883-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Orthosia" 1 1 1 1 1
"23051" "GWOR3885-09" "Insecta" "Lepidoptera" "Nolidae" "Chloephorinae" "Nycteola" 1 1 1 1 1
"23052" "GWOR3886-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Conistra" 1 1 1 1 1
"23053" "GWOR3887-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Lithophane" 1 1 1 1 0.94
"23054" "GWOR3888-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Lithophane" 1 1 1 1 1
"23055" "GWOR3889-09" "Insecta" "Lepidoptera" "Noctuidae" "Pantheinae" "Colocasia" 1 1 1 1 1
"23056" "GWOR3891-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Orthosia" 1 1 1 1 1
"23057" "GWOR3892-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Archanara" 1 1 1 0.99 0.97
"23058" "GWOR3901-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Hadena" 1 1 1 1 0.98
"23059" "GWOR3906-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Leucania" 1 1 1 1 1
"23060" "GWOR3911-09" "Insecta" "Lepidoptera" "Zygaenidae" "Zygaeninae" "Zygaena" 1 0.75 0.47 0.47 0.47
"23061" "GWOR3912-09" "Insecta" "Lepidoptera" "Lycaenidae" "Polyommatinae" "Plebejus" 1 1 1 1 1
"23062" "GWOR3914-09" "Insecta" "Lepidoptera" "Noctuidae" "Heliothinae" "Heliothis" 1 1 1 1 1
"23063" "GWOR3919-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Sideridis" 1 1 1 1 1
"23064" "GWOR3920-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Caradrina" 1 1 0.97 0.91 0.37
"23065" "GWOR3921-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Apamea" 1 1 1 1 1
"23066" "GWOR3922-09" "Insecta" "Lepidoptera" "Nymphalidae" "Nymphalinae" "Nymphalis" 1 1 1 1 1
"23067" "GWOR3923-09" "Insecta" "Lepidoptera" "Erebidae" "Erebinae" "Catocala" 1 1 1 1 1
"23068" "GWOR3925-09" "Insecta" "Lepidoptera" "Noctuidae" "Acronictinae" "Moma" 1 1 1 1 1
"23069" "GWOR3926-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Sideridis" 1 1 1 1 1
"23070" "GWOR3930-09" "Insecta" "Lepidoptera" "Noctuidae" "Acronictinae" "Acronicta" 1 1 1 1 1
"23071" "GWOR3932-09" "Insecta" "Lepidoptera" "Erebidae" "Toxocampinae" "Lygephila" 1 1 1 1 1
"23072" "GWOR3933-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Atypha" 1 1 1 1 1
"23073" "GWOR3934-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Atypha" 1 1 1 1 1
"23074" "GWOR3936-09" "Insecta" "Lepidoptera" "Erebidae" "Toxocampinae" "Lygephila" 1 1 1 1 1
"23075" "GWOR3942-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Chloantha" 1 1 1 1 1
"23076" "GWOR3943-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Chilodes" 1 1 1 1 1
"23077" "GWOR3944-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Photedes" 1 1 1 1 1
"23078" "GWOR3945-09" "Insecta" "Lepidoptera" "Noctuidae" "Amphipyrinae" "Amphipyra" 1 1 1 1 1
"23079" "GWOR3947-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Leucania" 1 0.99 0.9 0.83 0.33
"23080" "GWOR3949-09" "Insecta" "Lepidoptera" "Erebidae" "Herminiinae" "Pechipogo" 1 1 0.91 0.9 0.78
"23081" "GWOR3958-09" "Insecta" "Lepidoptera" "Drepanidae" "Thyatirinae" "Achlya" 1 1 1 1 1
"23082" "GWOR3984-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Apamea" 1 1 1 1 1
"23083" "GWOR3989-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Apamea" 1 1 1 1 1
"23084" "GWOR3992-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Apamea" 1 1 1 1 1
"23085" "GWOR3995-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Lateroligia" 1 1 1 1 1
"23086" "GWOR3999-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Photedes" 1 1 1 1 1
"23087" "GWOR4000-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Luperina" 1 1 1 1 1
"23088" "GWOR4001-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Rhizedra" 1 1 1 1 1
"23089" "GWOR4002-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Calamia" 1 1 1 1 1
"23090" "GWOR4003-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Calamia" 1 1 1 1 1
"23091" "GWOR4004-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Staurophora" 1 1 1 1 1
"23092" "GWOR4006-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Phragmatiphila" 1 1 1 1 1
"23093" "GWOR4007-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Anarta" 1 1 1 1 0.73
"23094" "GWOR4013-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Sideridis" 1 1 1 1 1
"23095" "GWOR4017-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Sideridis" 1 1 1 1 1
"23096" "GWOR4019-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Polia" 1 1 1 1 1
"23097" "GWOR4020-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Mythimna" 1 1 1 1 1
"23098" "GWOR4023-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Mythimna" 1 1 1 0.99 0.99
"23099" "GWOR4024-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Mythimna" 1 0.99 0.9 0.89 0.58
"23100" "GWOR4028-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Orthosia" 1 1 1 1 1
"23101" "GWOR4029-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Orthosia" 1 1 1 1 1
"23102" "GWOR4034-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Orthosia" 1 1 0.99 0.99 0.68
"23103" "GWOR4035-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Cerapteryx" 1 1 1 1 0.99
"23104" "GWOR4036-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Tholera" 1 1 1 1 1
"23105" "GWOR4044-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Diarsia" 1 1 1 1 1
"23106" "GWOR4053-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Plemyria" 1 1 1 1 1
"23107" "GWOR4065-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Cidaria" 1 1 1 1 1
"23108" "GWOR4069-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Xanthorhoe" 1 1 1 1 1
"23109" "GWOR4076-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Epione" 1 1 1 1 1
"23110" "GWOR4085-09" "Insecta" "Lepidoptera" "Cossidae" "Zeuzerinae" "Zeuzera" 1 0.91 0.12 0.12 0.12
"23111" "GWOR4088-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Anticollix" 1 1 1 1 1
"23112" "GWOR4090-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Eupithecia" 1 1 1 1 0.99
"23113" "GWOR4093-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Philereme" 1 1 1 1 1
"23114" "GWOR4103-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Philereme" 1 1 1 1 1
"23115" "GWOR4104-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Eupithecia" 1 1 1 1 1
"23116" "GWOR4107-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Euchoeca" 1 1 1 1 1
"23117" "GWOR4114-09" "Insecta" "Lepidoptera" "Drepanidae" "Thyatirinae" "Ochropacha" 1 1 1 1 1
"23118" "GWOR4121-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Macaria" 1 1 1 1 1
"23119" "GWOR4123-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Apeira" 1 1 1 1 1
"23120" "GWOR4125-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Peribatodes" 1 1 1 1 1
"23121" "GWOR4135-09" "Insecta" "Lepidoptera" "Geometridae" "Sterrhinae" "Scopula" 1 1 1 1 1
"23122" "GWOR4138-09" "Insecta" "Lepidoptera" "Geometridae" "Sterrhinae" "Scopula" 1 1 1 1 1
"23123" "GWOR4141-09" "Insecta" "Lepidoptera" "Geometridae" "Geometrinae" "Thalera" 1 1 1 1 1
"23124" "GWOR4144-09" "Insecta" "Lepidoptera" "Notodontidae" "Ptilodontinae" "Ptilodon" 1 1 1 1 1
"23125" "GWOR4145-09" "Insecta" "Lepidoptera" "Cossidae" "Zeuzerinae" "Phragmataecia" 1 1 1 1 1
"23126" "GWOR4151-09" "Insecta" "Lepidoptera" "Hepialidae" "dummy_Hepialidae" "Hepialus" 1 1 1 1 1
"23127" "GWOR4159-09" "Insecta" "Lepidoptera" "Hepialidae" "dummy_Hepialidae" "Hepialus" 1 1 1 1 1
"23128" "GWOR4160-09" "Insecta" "Lepidoptera" "Drepanidae" "Thyatirinae" "Tetheella" 1 1 1 1 1
"23129" "GWOR4163-09" "Insecta" "Lepidoptera" "Notodontidae" "Notodontinae" "Notodonta" 1 1 1 1 1
"23130" "GWOR4164-09" "Insecta" "Lepidoptera" "Notodontidae" "Pygaerinae" "Clostera" 1 1 1 1 1
"23131" "GWOR4165-09" "Insecta" "Lepidoptera" "Cossidae" "Cossinae" "Cossus" 1 1 1 1 1
"23132" "GWOR4166-09" "Insecta" "Lepidoptera" "Pterophoridae" "Platyptiliinae" "Capperia" 1 0.68 0.04 0.04 0.04
"23133" "GWOR4167-09" "Insecta" "Lepidoptera" "Sphingidae" "Sphinginae" "Sphinx" 1 1 1 1 1
"23134" "GWOR4168-09" "Insecta" "Lepidoptera" "Saturniidae" "Saturniinae" "Saturnia" 0.99 0.61 0.17 0.17 0.17
"23135" "GWOR4170-09" "Insecta" "Lepidoptera" "Notodontidae" "Ptilodontinae" "Ptilodon" 1 1 1 1 1
"23136" "GWOR4171-09" "Insecta" "Lepidoptera" "Drepanidae" "Thyatirinae" "Tetheella" 1 1 1 1 1
"23137" "GWOR4173-09" "Insecta" "Lepidoptera" "Drepanidae" "Thyatirinae" "Ochropacha" 1 1 1 1 1
"23138" "GWOR4182-09" "Insecta" "Lepidoptera" "Drepanidae" "Drepaninae" "Falcaria" 1 1 1 1 1
"23139" "GWOR4185-09" "Insecta" "Lepidoptera" "Drepanidae" "Thyatirinae" "Tethea" 1 1 1 1 1
"23140" "GWOR4193-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Spargania" 1 1 1 1 1
"23141" "GWOR4207-09" "Insecta" "Lepidoptera" "Notodontidae" "Cerurinae" "Cerura" 1 1 1 1 1
"23142" "GWOR4208-09" "Insecta" "Lepidoptera" "Endromidae" "dummy_Endromidae" "Endromis" 1 1 1 1 1
"23143" "GWOR4209-09" "Insecta" "Lepidoptera" "Drepanidae" "Thyatirinae" "Achlya" 1 1 1 1 1
"23144" "GWOR4212-09" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Thumatha" 1 1 1 1 1
"23145" "GWOR4214-09" "Insecta" "Lepidoptera" "Drepanidae" "Thyatirinae" "Achlya" 1 1 1 1 1
"23146" "GWOR4215-09" "Insecta" "Lepidoptera" "Saturniidae" "Saturniinae" "Saturnia" 0.99 0.61 0.17 0.17 0.17
"23147" "GWOR4216-09" "Insecta" "Lepidoptera" "Nolidae" "Nolinae" "Nola" 1 1 1 1 1
"23148" "GWOR4228-09" "Insecta" "Lepidoptera" "Notodontidae" "Notodontinae" "Notodonta" 1 1 1 1 1
"23149" "GWOR4332-09" "Insecta" "Lepidoptera" "Crambidae" "Spilomelinae" "Agrotera" 1 1 0.18 0.17 0.17
"23150" "GWOR4343-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Yezognophos" 1 0.93 0.83 0.79 0.68
"23151" "GWOR5190-09" "Insecta" "Lepidoptera" "Pyralidae" "Phycitinae" "Psorosa" 1 0.95 0.12 0.12 0.09
"23152" "GWOR5235-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Stegania" 1 0.84 0.73 0.34 0.33
"23153" "GWOR5394-13" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Tyria" 0.99 0.56 0.11 0.11 0.11
"23154" "GWORA1001-08" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Thera" 1 1 1 1 1
"23155" "GWORA2068-09" "Insecta" "Lepidoptera" "Drepanidae" "Thyatirinae" "Thyatira" 1 0.69 0.24 0.24 0.24
"23156" "GWORA2070-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Bupalus" 1 0.97 0.66 0.62 0.08
"23157" "GWORA2071-09" "Insecta" "Lepidoptera" "Crambidae" "Spilomelinae" "Palpita" 1 0.98 0.2 0.17 0.17
"23158" "GWORA2072-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Arichanna" 1 0.98 0.63 0.56 0.24
"23159" "GWORA2073-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Charissa" 1 0.99 0.84 0.84 0.18
"23160" "GWORA2074-09" "Insecta" "Lepidoptera" "Elachistidae" "Elachistinae" "Stephensia" 1 0.86 0.09 0.09 0.09
"23161" "GWORA2075-09" "Insecta" "Lepidoptera" "Elachistidae" "Elachistinae" "Stephensia" 1 0.87 0.07 0.07 0.07
"23162" "GWORA2078-09" "Insecta" "Lepidoptera" "Geometridae" "Sterrhinae" "Idaea" 1 0.99 0.95 0.93 0.91
"23163" "GWORA2079-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Eupithecia" 1 1 1 1 1
"23164" "GWORA2081-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Trichopteryx" 1 1 1 1 1
"23165" "GWORA2082-09" "Insecta" "Lepidoptera" "Erebidae" "Erebinae" "Minucia" 1 0.94 0.14 0.14 0.14
"23166" "GWORA2083-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Lycia" 1 0.98 0.9 0.9 0.86
"23167" "GWORA2084-09" "Insecta" "Lepidoptera" "Geometridae" "Sterrhinae" "Scopula" 1 1 1 1 1
"23168" "GWORA2088-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Stegania" 1 1 0.55 0.43 0.09
"23169" "GWORA2093-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Xanthorhoe" 1 1 0.99 0.99 0.55
"23170" "GWORA2094-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Cosmorhoe" 1 0.94 0.58 0.33 0.15
"23171" "GWORA2100-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Stegania" 1 1 0.54 0.45 0.06
"23172" "GWORA2101-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Gnophos" 1 0.89 0.52 0.47 0.26
"23173" "GWORA2102-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Rheumaptera" 1 0.99 0.98 0.97 0.91
"23174" "GWORA2103-09" "Insecta" "Lepidoptera" "Cossidae" "Cossinae" "Acossus" 1 0.94 0.02 0.02 0.02
"23175" "GWORA2106-09" "Insecta" "Lepidoptera" "Geometridae" "Ennominae" "Gnophos" 1 0.97 0.67 0.61 0.42
"23176" "GWORA2107-09" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Tyria" 1 0.92 0.06 0.02 0.02
"23177" "GWORA2111-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Costaconvexa" 0.99 0.96 0.61 0.56 0.19
"23178" "GWORA2112-09" "Insecta" "Lepidoptera" "Tortricidae" "Olethreutinae" "Thaumatotibia" 1 0.82 0.13 0.1 0.02
"23179" "GWORA2113-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Anticlea" 1 0.85 0.42 0.28 0.23
"23180" "GWORA2117-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Costaconvexa" 1 0.96 0.58 0.49 0.08
"23181" "GWORA2121-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Eupithecia" 1 0.97 0.88 0.88 0.78
"23182" "GWORA2122-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Anticlea" 1 0.88 0.5 0.28 0.26
"23183" "GWORA2125-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Costaconvexa" 0.99 0.96 0.57 0.53 0.11
"23184" "GWORA2127-09" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Tyria" 1 0.95 0.06 0.06 0.06
"23185" "GWORA2129-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Costaconvexa" 1 0.93 0.54 0.46 0.09
"23186" "GWORA2130-09" "Insecta" "Lepidoptera" "Crambidae" "Spilomelinae" "Palpita" 1 0.94 0.07 0.05 0.05
"23187" "GWORA2137-09" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Tyria" 1 0.78 0.07 0.07 0.07
"23188" "GWORA2145-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Eupithecia" 1 0.92 0.73 0.7 0.64
"23189" "GWORA2152-09" "Insecta" "Diptera" "Scathophagidae" "Delininae" "Delina" 1 0.27 0.06 0.06 0.06
"23190" "GWORA2153-09" "Insecta" "Lepidoptera" "Geometridae" "Sterrhinae" "Idaea" 0.99 0.86 0.79 0.71 0.7
"23191" "GWORA2430-09" "Insecta" "Lepidoptera" "Crambidae" "Spilomelinae" "Agrotera" 1 0.98 0.34 0.33 0.29
"23192" "GWORA2431-09" "Insecta" "Lepidoptera" "Papilionidae" "Parnassiinae" "Parnassius" 1 1 1 1 1
"23193" "GWORA2432-09" "Insecta" "Lepidoptera" "Papilionidae" "Parnassiinae" "Parnassius" 1 1 1 1 1
"23194" "GWORA2435-09" "Insecta" "Lepidoptera" "Papilionidae" "Parnassiinae" "Parnassius" 1 1 1 1 1
"23195" "GWORA2439-09" "Insecta" "Lepidoptera" "Pieridae" "Coliadinae" "Colias" 1 1 1 1 1
"23196" "GWORA2442-09" "Insecta" "Lepidoptera" "Pieridae" "Coliadinae" "Colias" 1 1 1 1 1
"23197" "GWORA2454-09" "Insecta" "Lepidoptera" "Lycaenidae" "Polyommatinae" "Polyommatus" 1 1 1 1 0.88
"23198" "GWORA2456-09" "Insecta" "Lepidoptera" "Lycaenidae" "Polyommatinae" "Phengaris" 1 1 1 1 1
"23199" "GWORA2470-09" "Insecta" "Lepidoptera" "Lycaenidae" "Theclinae" "Favonius" 1 1 1 1 1
"23200" "GWORA2471-09" "Insecta" "Lepidoptera" "Lycaenidae" "Theclinae" "Favonius" 1 1 1 1 1
"23201" "GWORA2472-09" "Insecta" "Lepidoptera" "Lycaenidae" "Theclinae" "Favonius" 1 1 1 1 1
"23202" "GWORA2480-09" "Insecta" "Lepidoptera" "Nymphalidae" "Satyrinae" "Lasiommata" 1 1 1 1 1
"23203" "GWORA2483-09" "Insecta" "Lepidoptera" "Nymphalidae" "Satyrinae" "Erebia" 1 1 1 1 1
"23204" "GWORA2484-09" "Insecta" "Lepidoptera" "Nymphalidae" "Satyrinae" "Erebia" 1 1 1 1 1
"23205" "GWORA2488-09" "Insecta" "Lepidoptera" "Hesperiidae" "Hesperiinae" "Hesperia" 1 1 1 1 1
"23206" "GWORA2489-09" "Insecta" "Lepidoptera" "Hesperiidae" "Heteropterinae" "Carterocephalus" 1 1 1 1 1
"23207" "GWORA2492-09" "Insecta" "Lepidoptera" "Nymphalidae" "Nymphalinae" "Euphydryas" 1 0.93 0.63 0.55 0.48
"23208" "GWORA2493-09" "Insecta" "Lepidoptera" "Nymphalidae" "Heliconiinae" "Brenthis" 1 1 1 1 1
"23209" "GWORA2494-09" "Insecta" "Lepidoptera" "Nymphalidae" "Heliconiinae" "Boloria" 1 1 1 1 1
"23210" "GWORA2495-09" "Insecta" "Lepidoptera" "Nymphalidae" "Heliconiinae" "Boloria" 1 1 1 1 1
"23211" "GWORA2496-09" "Insecta" "Lepidoptera" "Nymphalidae" "Heliconiinae" "Boloria" 1 1 1 1 1
"23212" "GWORA2499-09" "Insecta" "Lepidoptera" "Nymphalidae" "Nymphalinae" "Melitaea" 1 1 1 1 1
"23213" "GWORA2504-09" "Insecta" "Lepidoptera" "Nymphalidae" "Heliconiinae" "Fabriciana" 1 1 1 1 1
"23214" "GWORA2506-09" "Insecta" "Lepidoptera" "Nymphalidae" "Nymphalinae" "Nymphalis" 1 1 1 1 1
"23215" "GWORA2507-09" "Insecta" "Lepidoptera" "Nymphalidae" "Nymphalinae" "Nymphalis" 1 1 1 1 1
"23216" "GWORA2508-09" "Insecta" "Lepidoptera" "Nymphalidae" "Nymphalinae" "Nymphalis" 1 1 1 1 1
"23217" "GWORA2509-09" "Insecta" "Lepidoptera" "Nymphalidae" "Nymphalinae" "Nymphalis" 1 1 1 1 1
"23218" "GWORA2510-09" "Insecta" "Lepidoptera" "Nymphalidae" "Nymphalinae" "Vanessa" 1 1 1 1 1
"23219" "GWORA2511-09" "Insecta" "Lepidoptera" "Nymphalidae" "Nymphalinae" "Vanessa" 1 1 1 1 1
"23220" "GWORA2512-09" "Insecta" "Lepidoptera" "Nymphalidae" "Apaturinae" "Apatura" 1 1 1 1 1
"23221" "GWORA2513-09" "Insecta" "Lepidoptera" "Nymphalidae" "Apaturinae" "Apatura" 1 1 1 1 1
"23222" "GWORA2515-09" "Insecta" "Lepidoptera" "Nymphalidae" "Apaturinae" "Apatura" 1 1 1 1 1
"23223" "GWORA2516-09" "Insecta" "Lepidoptera" "Gelechiidae" "Gelechiinae" "Cosmardia" 1 0.95 0.29 0.29 0.29
"23224" "GWORA2517-09" "Insecta" "Lepidoptera" "Gelechiidae" "Gelechiinae" "Cosmardia" 1 0.95 0.29 0.29 0.29
"23225" "GWORA2519-09" "Insecta" "Lepidoptera" "Zygaenidae" "Procridinae" "Adscita" 1 1 1 1 1
"23226" "GWORA2520-09" "Insecta" "Lepidoptera" "Tortricidae" "Olethreutinae" "Corticivora" 1 0.45 0.15 0.13 0.09
"23227" "GWORA2536-09" "Insecta" "Lepidoptera" "Noctuidae" "Amphipyrinae" "Amphipyra" 1 1 1 1 1
"23228" "GWORA2539-09" "Insecta" "Lepidoptera" "Erebidae" "Herminiinae" "Zanclognatha" 1 1 0.31 0.28 0.26
"23229" "GWORA2541-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Anaplectoides" 1 1 1 1 1
"23230" "GWORA2543-09" "Insecta" "Lepidoptera" "Sphingidae" "Sphinginae" "Agrius" 1 1 1 1 1
"23231" "GWORA2545-09" "Insecta" "Lepidoptera" "Sphingidae" "Sphinginae" "Sphinx" 1 1 1 1 1
"23232" "GWORA2551-09" "Insecta" "Lepidoptera" "Sphingidae" "Macroglossinae" "Hemaris" 1 1 1 1 1
"23233" "GWORA2553-09" "Insecta" "Lepidoptera" "Lypusidae" "Chimabachinae" "Dasystoma" 1 0.95 0.14 0.14 0.14
"23234" "GWORA2554-09" "Insecta" "Lepidoptera" "Sphingidae" "Macroglossinae" "Hemaris" 1 1 1 1 1
"23235" "GWORA2555-09" "Insecta" "Lepidoptera" "Sphingidae" "Macroglossinae" "Hyles" 1 1 1 1 1
"23236" "GWORA2556-09" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Arctia" 1 1 1 1 1
"23237" "GWORA2557-09" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Arctia" 1 1 1 1 0.85
"23238" "GWORA2558-09" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Diacrisia" 1 1 1 1 1
"23239" "GWORA2565-09" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Arctia" 1 1 1 1 1
"23240" "GWORA2566-09" "Insecta" "Lepidoptera" "Erebidae" "Arctiinae" "Arctia" 1 1 1 1 1
"23241" "GWORA2567-09" "Insecta" "Lepidoptera" "Notodontidae" "Cerurinae" "Cerura" 1 1 1 1 1
"23242" "GWORA2568-09" "Insecta" "Lepidoptera" "Pyralidae" "Phycitinae" "Psorosa" 1 0.6 0.12 0.12 0.1
"23243" "GWORA2569-09" "Insecta" "Lepidoptera" "Notodontidae" "Notodontinae" "Notodonta" 1 1 1 1 1
"23244" "GWORA2570-09" "Insecta" "Lepidoptera" "Notodontidae" "Notodontinae" "Pterostoma" 1 1 1 1 1
"23245" "GWORA2571-09" "Insecta" "Lepidoptera" "Notodontidae" "Notodontinae" "Pterostoma" 1 1 1 1 1
"23246" "GWORA2572-09" "Insecta" "Lepidoptera" "Notodontidae" "Cerurinae" "Cerura" 1 1 1 1 1
"23247" "GWORA2573-09" "Insecta" "Lepidoptera" "Notodontidae" "Ptilodontinae" "Ptilodon" 1 1 1 1 1
"23248" "GWORA2574-09" "Insecta" "Lepidoptera" "Notodontidae" "Notodontinae" "Notodonta" 1 0.96 0.95 0.95 0.93
"23249" "GWORA2575-09" "Insecta" "Lepidoptera" "Notodontidae" "Heterocampinae" "Stauropus" 1 1 1 1 1
"23250" "GWORA2579-09" "Insecta" "Lepidoptera" "Notodontidae" "Notodontinae" "Pheosia" 1 1 1 1 1
"23251" "GWORA2580-09" "Insecta" "Diptera" "Chloropidae" "Chloropinae" "Epichlorops" 1 0.26 0.11 0.11 0.11
"23252" "GWORA2581-09" "Insecta" "Lepidoptera" "Notodontidae" "Pygaerinae" "Clostera" 1 1 1 1 1
"23253" "GWORA2583-09" "Insecta" "Lepidoptera" "Geometridae" "Larentiinae" "Camptogramma" 1 0.95 0.7 0.61 0.15
"23254" "GWORA2584-09" "Insecta" "Lepidoptera" "Noctuidae" "Noctuinae" "Peridroma" 1 0.91 0.4 0.35 0.06
