ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
GBMWB595-15	Insecta	Diptera	Drosophilidae	Drosophilinae	Drosophilini	Drosophila	Drosophila_histrio	1	1	1	1	1	1	0.9997
GBDTA10453-21	Insecta	Diptera	Cecidomyiidae	unk	unk	unk	unk	1	1	1	0.6687	0.6687	0.6687	0.6687
GBDTA10183-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	Porricondylini	Neocolpodia	Neocolpodia_gukasiani	1	1	1	1	1	0.639	0.639
GBDTA10771-21	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionini	Aprionus	unk	1	1	1	1	1	1	0.7349
GMGRH2328-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Dynatosoma	Dynatosoma_dihaeta	1	1	1	0.9868	0.9868	0.493	0.493
GMGRH221-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Platurocypta	Platurocypta_punctum	1	1	1	1	1	1	0.9994999999999999
GMGRH188-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Phronia	Phronia_elegantula	1	1	1	1	1	1	0.9996
GMGRI722-13	Insecta	Diptera	Mycetophilidae	Mycomyinae	dummy_Mycomyinae	Neoempheria	Neoempheria_pictipennis	1	1	1	1	1	0.9998	0.9998
GMGMI1295-14	Insecta	Diptera	Dolichopodidae	Rhaphiinae	dummy_Rhaphiinae	Rhaphium	Rhaphium_appendiculatum	1	1	1	1	1	1	0.9986
GMGMI1243-14	Insecta	Diptera	Ulidiidae	Otitinae	Otitini	unk	unk	1	1	1	1	1	0.694	0.694
GMGRF6359-13	Insecta	Diptera	Asilidae	Laphriinae	Laphriini	Choerades	Choerades_marginatus	1	1	1	1	1	1	0.9994999999999999
MIDGE186-06	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Constempellina	Constempellina_brevicosta	1	1	1	1	1	0.9994999999999999	0.9994999999999999
GDIP3725-22	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Tanytarsus	Tanytarsus_medius	1	1	1	1	1	1	0.9803999999999999
MIDGE021-06	Insecta	Diptera	Chironomidae	Orthocladiinae	dummy_Orthocladiinae	Cricotopus	Cricotopus_skirwithensis	1	1	1	1	1	1	0.8701000000000001
GDIP3752-22	Insecta	Diptera	Chironomidae	Tanypodinae	Pentaneurini	Ablabesmyia	Ablabesmyia_longistyla	1	1	1	1	1	1	0.9994999999999999
MYFAB366-11	Arachnida	unk	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
GBBSP574-15	Arachnida	Araneae	Salticidae	dummy_Salticidae	dummy_Salticidae	Heliophanus	Heliophanus_dubius	1	1	1	1	1	1	0.8865
GBBSP1762-15	Arachnida	Araneae	Salticidae	dummy_Salticidae	dummy_Salticidae	Attulus	Attulus_floricola	1	1	1	1	1	1	0.9986
FBARB887-14	Arachnida	Araneae	Lycosidae	dummy_Lycosidae	dummy_Lycosidae	Acantholycosa	Acantholycosa_lignaria	1	1	1	1	1	0.999	0.999
GBBSP1195-15	Arachnida	Araneae	Lycosidae	dummy_Lycosidae	dummy_Lycosidae	Arctosa	unk	1	1	1	1	1	1	1
GBBSP1947-15	Arachnida	Araneae	Clubionidae	dummy_Clubionidae	dummy_Clubionidae	Clubiona	Clubiona_frutetorum	1	1	1	1	1	1	0.9991
GBBSP1725-15	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	dummy_Theridiidae	Steatoda	Steatoda_grossa	1	1	1	1	1	1	0.9999
GBBSP890-15	Arachnida	Araneae	Hahniidae	dummy_Hahniidae	dummy_Hahniidae	Hahnia	Hahnia_ononidum	1	1	1	1	1	1	0.9317000000000001
FBARB242-11	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.6397	0.6397
GCOL4328-16	Insecta	Coleoptera	Oedemeridae	Calopodinae	dummy_Calopodinae	Calopus	Calopus_serraticornis	1	1	1	0.9301	0.9301	0.9301	0.9301
FBCON481-13	Insecta	Coleoptera	Latridiidae	Corticariinae	dummy_Corticariinae	Corticaria	Corticaria_abietorum	1	1	1	1	1	1	0.9694999999999999
GBCOD360-13	Insecta	Coleoptera	Latridiidae	Corticariinae	dummy_Corticariinae	Melanophthalma	Melanophthalma_transversalis	1	1	1	1	1	0.9522	0.9522
GCOL3536-16	Insecta	Coleoptera	Latridiidae	Latridiinae	dummy_Latridiinae	unk	unk	1	1	1	1	1	0.7793	0.7793
FBCOP645-13	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	Melanimonini	Melanimon	Melanimon_tibialis	1	1	1	1	0.9816	0.9816	0.9816
GBCOU252-13	Insecta	Coleoptera	Buprestidae	Buprestinae	unk	unk	unk	1	1	1	1	0.8027000000000001	0.8027000000000001	0.8027000000000001
GBCOU533-13	Insecta	Coleoptera	Buprestidae	Chrysochroinae	unk	unk	unk	1	1	1	1	0.5	0.5	0.5
GCOL1088-16	Insecta	Coleoptera	Ptinidae	Anobiinae	Anobiini	Anobium	unk	1	1	1	1	1	1	0.6335
GCOL8708-16	Insecta	Coleoptera	Ptinidae	Dorcatominae	Dorcatomini	Dorcatoma	Dorcatoma_punctulata	1	1	1	1	1	1	0.9996
GBCOU3694-13	Insecta	Coleoptera	Elateridae	Agrypninae	Drilini	Drilus	Drilus_concolor	1	1	1	1	0.9999	0.9999	0.9999
FBCOH533-12	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedini	Ampedus	Ampedus_erythrogonus	1	1	1	1	1	1	0.9997
FBCOI148-12	Insecta	Coleoptera	Elateridae	Lissominae	Lissomini	Drapetes	Drapetes_mordelloides	1	1	1	0.9999	0.9999	0.9999	0.9999
FBCOB535-10	Insecta	Coleoptera	Scirtidae	Scirtinae	dummy_Scirtinae	Contacyphon	Contacyphon_palustris	1	1	1	1	1	1	0.9069
FBCOA640-10	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Ennearthron	Ennearthron_cornutum	1	1	1	1	1	0.9998	0.9998
GCOL9379-16	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Sulcacis	Sulcacis_fronticornis	1	1	1	1	1	1	0.9998
GBCL4131-09	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Octotemnus	Octotemnus_glabriculus	1	1	1	1	1	0.9998	0.9998
FBCOK616-13	Insecta	Coleoptera	Coccinellidae	Coccinellinae	Epilachnini	Subcoccinella	Subcoccinella_vigintiquatuorpunctata	1	1	1	1	1	0.9586000000000001	0.9586000000000001
FBCOG1100-12	Insecta	Coleoptera	Mordellidae	Mordellinae	Mordellistenini	Mordellistena	Mordellistena_humeralis	1	1	1	1	1	1	0.991
GCOL7269-16	Insecta	Coleoptera	Bostrichidae	unk	unk	unk	unk	1	1	1	0.6227	0.6227	0.6227	0.6227
FBCOG1291-12	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	unk	unk	1	1	1	1	0.5	0.5	0.5
GBCOU3057-13	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchini	Bruchus	unk	1	1	1	1	1	0.8838	0.7904999999999999
GBCOU3039-13	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchini	Bruchus	unk	1	1	1	1	1	0.9763999999999999	0.9256000000000001
FBCOP130-13	Insecta	Coleoptera	Chrysomelidae	Donaciinae	dummy_Donaciinae	Donacia	Donacia_tomentosa	1	1	1	1	1	1	0.9997
GCOL6990-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Chrysolina	Chrysolina_marginata	1	1	1	1	1	1	0.9997
GCOL2614-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Chaetocnema	Chaetocnema_aridula	1	1	1	1	1	1	0.9993
FBCOD1172-11	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	Longitarsus_brunneus	1	1	1	1	1	1	0.9842
GCOL394-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalini	Cryptocephalus	unk	1	1	1	1	1	1	0.5956
EURAP115-21	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Ceutorhynchus	Ceutorhynchus_rapae	1	1	1	1	1	1	0.6595
GCOL10696-16	Insecta	Coleoptera	Curculionidae	Hyperinae	Hyperini	Hypera	Hypera_arator	1	1	1	1	1	1	0.8449000000000001
GCOL11525-16	Insecta	Coleoptera	Curculionidae	Hyperinae	Hyperini	Hypera	Hypera_viciae	1	1	1	1	1	1	0.9413
GCOL11359-16	Insecta	Coleoptera	Curculionidae	unk	unk	unk	unk	1	1	1	0.5721	0.5721	0.5721	0.5721
FBCOB953-10	Insecta	Coleoptera	Curculionidae	Curculioninae	Rhamphini	Orchestes	Orchestes_testaceus	1	1	1	1	1	1	0.9997
GCOL12888-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Tychiini	Sibinia	Sibinia_viscariae	1	1	1	1	1	0.8218000000000001	0.8218000000000001
FBCOC937-10	Insecta	Coleoptera	Curculionidae	Lixinae	Lixini	unk	unk	1	1	1	1	0.8610000000000001	0.7773	0.7773
FBCOF458-12	Insecta	Coleoptera	Curculionidae	Scolytinae	Ipini	Orthotomicus	Orthotomicus_laricis	1	1	1	1	1	1	0.9471
FBCOD859-11	Insecta	Coleoptera	Leiodidae	Cholevinae	Cholevini	Nargus	Nargus_velox	1	1	1	1	1	0.7352	0.7352
GBCOE011-13	Insecta	Coleoptera	Cryptophagidae	Atomariinae	dummy_Atomariinae	Atomaria	Atomaria_basalis	1	1	1	1	1	1	0.9997
FBCOC668-10	Insecta	Coleoptera	Cryptophagidae	Cryptophaginae	dummy_Cryptophaginae	Antherophagus	Antherophagus_nigricornis	1	1	1	1	1	0.9541000000000001	0.9541000000000001
FBCOH552-12	Insecta	Coleoptera	Nitidulidae	Epuraeinae	dummy_Epuraeinae	Epuraea	Epuraea_thoracica	1	1	1	1	1	1	0.9954999999999999
GBCOE444-13	Insecta	Coleoptera	Nitidulidae	Nitidulinae	dummy_Nitidulinae	Omosita	Omosita_depressa	1	1	1	1	1	1	0.9998
FBCOB790-10	Insecta	Coleoptera	Nitidulidae	Meligethinae	dummy_Meligethinae	Astylogethes	Astylogethes_subrugosus	1	1	1	1	1	0.7754	0.7754
GBCOG008-13	Insecta	Coleoptera	Nitidulidae	Meligethinae	dummy_Meligethinae	Thymogethes	Thymogethes_lugubris	1	1	1	1	1	0.9997	0.9997
FBCOA201-10	Insecta	Coleoptera	Nitidulidae	Meligethinae	dummy_Meligethinae	Lamiogethes	Lamiogethes_difficilis	1	1	1	1	1	1	0.9996
FBCOH284-12	Insecta	Coleoptera	Carabidae	Harpalinae	Chlaeniini	Chlaenius	Chlaenius_nigricornis	1	1	1	1	0.8997	0.8997	0.8997
FBCOA422-10	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	unk	1	1	1	1	1	0.5096	0.5096
FBCOG1576-12	Insecta	Coleoptera	Carabidae	Harpalinae	Zabrini	Amara	Amara_ingenua	1	1	1	1	1	1	0.9994
FBCOB850-10	Insecta	Coleoptera	Carabidae	Trechinae	Bembidiini	Asaphidion	Asaphidion_pallipes	1	1	1	1	1	1	0.9997
GBCOU1950-13	Insecta	Coleoptera	Carabidae	Trechinae	Trechini	Trechus	Trechus_secalis	1	1	1	1	1	1	0.9719
GCOL1017-16	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporini	Oreodytes	Oreodytes_alpinus	1	1	1	1	1	1	0.9996
GCOL8307-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Athetini	Atheta	Atheta_macrocera	1	1	1	1	1	1	0.9998
FBCOJ162-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Myllaenini	Myllaena	unk	1	1	1	1	1	1	0.5
GBCOG656-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Homalotini	Gyrophaena	Gyrophaena_strictula	1	1	1	1	1	1	0.9994999999999999
GCOL9666-16	Insecta	Coleoptera	Staphylinidae	Omaliinae	Anthophagini	Arpedium	Arpedium_quadrum	1	1	1	1	1	1	0.9994999999999999
GCOL6378-16	Insecta	Coleoptera	Staphylinidae	Omaliinae	Anthophagini	Anthophagus	Anthophagus_alpinus	1	1	1	1	1	1	0.8563000000000001
FBCOI027-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Omaliini	Dropephylla	Dropephylla_linearis	1	1	1	1	1	0.9257000000000001	0.9257000000000001
FBCOI419-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Bisnius	Bisnius_sordidus	1	1	1	1	1	1	0.8149000000000001
FBCOP271-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.5	0.5
FBCOP573-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachyporini	Tachyporus	Tachyporus_scitulus	1	1	1	1	1	1	0.8294
FBCOB358-10	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	Astenus	Astenus_gracilis	1	1	1	1	1	1	0.9848
FBCOD811-11	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	Aploderus	Aploderus_caelatus	1	1	1	1	1	0.9998	0.9998
FBCOG179-12	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnini	Stenichnus	Stenichnus_collaris	1	1	1	1	1	1	0.9994999999999999
GBCOD241-13	Insecta	Coleoptera	Staphylinidae	Pselaphinae	Euplectini	Euplectus	Euplectus_kirbii	1	1	1	1	1	1	0.9998
GBCOE876-13	Insecta	Coleoptera	Staphylinidae	Pselaphinae	Pselaphini	Pselaphus	Pselaphus_heisei	1	1	1	1	0.9997	0.9997	0.9997
HYMAA518-23	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	Andrena_minutuloides	1	1	1	1	1	1	0.9994999999999999
FBAPD524-11	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	Andrena_nigrospina	1	1	1	1	1	1	0.9997
GBACU2092-13	Insecta	Hymenoptera	Apidae	Apinae	Eucerini	Eucera	Eucera_longicornis	1	1	1	1	0.6763999999999999	0.6763999999999999	0.6763999999999999
FBAPC359-10	Insecta	Hymenoptera	Megachilidae	Megachilinae	Osmiini	Osmia	Osmia_uncinata	1	1	1	1	1	1	0.9061
FBAPB416-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	Megachilini	unk	unk	1	1	1	1	1	0.5301	0.5301
FBAPB387-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	Megachilini	Megachile	Megachile_circumcincta	1	1	1	1	1	1	0.9988
FBAPB421-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	Megachilini	Megachile	Megachile_versicolor	1	1	1	1	1	1	0.729
GBACU091-12	Insecta	Hymenoptera	Megachilidae	Megachilinae	Megachilini	Megachile	unk	1	1	1	1	1	1	0.5236000000000001
FBAPC385-10	Insecta	Hymenoptera	Halictidae	Halictinae	Halictini	Lasioglossum	Lasioglossum_zonulum	1	1	1	1	1	1	0.5972999999999999
FBAPB103-09	Insecta	Hymenoptera	Halictidae	Halictinae	Halictini	Sphecodes	Sphecodes_gibbus	1	1	1	1	1	1	0.5795
FBAPC912-11	Insecta	Hymenoptera	Halictidae	Halictinae	Halictini	Sphecodes	Sphecodes_puncticeps	1	1	1	1	1	1	0.6409
FBAPB608-09	Insecta	Hymenoptera	Colletidae	Hylaeinae	Hylaeini	Hylaeus	Hylaeus_pfankuchi	1	1	1	1	1	1	0.9962
FBACB994-11	Insecta	Hymenoptera	Philanthidae	Philanthinae	Cercerini	Cerceris	Cerceris_rybyensis	1	1	1	1	1	1	0.8291000000000001
FBACA158-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Crabro	Crabro_peltarius	1	1	1	1	1	1	0.777
FBACA059-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Crossocerus	Crossocerus_styrius	1	1	1	1	1	1	0.9994
FBACA943-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Rhopalum	Rhopalum_gracile	1	1	1	1	1	1	0.895
BCHYM9058-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	unk	1	1	1	1	1	1	0.5032
FBACA1187-10	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	unk	unk	unk	1	1	1	1	0.7444	0.7444	0.7444
BCHYM10979-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Miscophini	Miscophus	Miscophus_spurius	1	1	1	1	1	1	0.9651
BCHYM9317-15	Insecta	Hymenoptera	Bembicidae	unk	unk	unk	unk	1	1	1	0.7437	0.7437	0.7437	0.7437
GBSYM2055-13	Insecta	Hymenoptera	Bembicidae	Bembicinae	Bembicini	Harpactus	Harpactus_tumidus	1	1	1	1	1	1	0.7699
GBACU898-12	Insecta	Hymenoptera	Bembicidae	Nyssoninae	Nyssonini	Nysson	Nysson_niger	1	1	1	1	1	1	0.9033
BCHYM8169-15	Insecta	Hymenoptera	Diapriidae	Belytinae	Cinetini	Aclista	Aclista_prolongata	1	1	0.5836	0.5836	0.5836	0.5836	0.5836
GBMIN78369-17	Insecta	Hymenoptera	Siricidae	Siricinae	dummy_Siricinae	Xeris	Xeris_spectrum	1	1	1	1	1	0.9999	0.9999
GMGMQ2685-18	Insecta	Hymenoptera	Dryinidae	Anteoninae	dummy_Anteoninae	Anteon	Anteon_flavicorne	1	1	1	1	1	1	0.9443
BCHYM12637-15	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	unk	1	1	1	0.5368	0.5368	0.5368	0.5368
BCHYM12670-15	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	unk	1	1	1	0.5758000000000001	0.5758000000000001	0.5758000000000001	0.5758000000000001
BCHYM4930-14	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	0.5133	0.5133	0.5133	0.5133	0.5133
FBACB094-11	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	0.5331	0.5331	0.5331	0.5331	0.5331
GMGRE736-13	Insecta	Hymenoptera	Formicidae	Myrmicinae	Myrmicini	Myrmica	Myrmica_sulcinodis	1	1	1	1	1	1	0.9397000000000001
BCHYM7722-15	Insecta	Hymenoptera	Ichneumonidae	Adelognathinae	dummy_Adelognathinae	Adelognathus	Adelognathus_brevicornis	1	1	1	1	1	1	0.9045
GMGMN610-14	Insecta	Hymenoptera	Ichneumonidae	Cryptinae	Aptesini	Pleolophus	Pleolophus_vestigialis	1	1	1	1	1	1	0.9997
GMGRA1812-13	Insecta	Hymenoptera	Ichneumonidae	Phygadeuontinae	dummy_Phygadeuontinae	Gelis	Gelis_areator	1	1	1	1	1	1	0.5621
BCHYM4247-14	Insecta	Hymenoptera	Ichneumonidae	Phygadeuontinae	dummy_Phygadeuontinae	Charitopes	Charitopes_gastricus	1	1	1	1	1	1	0.9999
GMGMQ3646-18	Insecta	Hymenoptera	Ichneumonidae	Phygadeuontinae	dummy_Phygadeuontinae	Stilpnus	unk	1	1	1	1	1	1	0.7498
GMGMP3740-18	Insecta	Hymenoptera	Ichneumonidae	Ichneumoninae	dummy_Ichneumoninae	Stenodontus	Stenodontus_marginellus	1	1	1	1	1	0.9998	0.9998
GMGMD277-14	Insecta	Hymenoptera	Ichneumonidae	Banchinae	Atrophini	Lissonota	Lissonota_frontalis	1	1	1	1	1	1	0.9997
GMGRA765-13	Insecta	Hymenoptera	Ichneumonidae	Ctenopelmatinae	dummy_Ctenopelmatinae	Trematopygus	unk	1	1	1	1	1	0.8759000000000001	0.8105
BCHYM9386-15	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	dummy_Pemphredonidae	Spilomena	unk	1	1	1	1	1	0.5399	0.5399
FBACA552-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Pemphredon	Pemphredon_morio	1	1	1	1	1	1	0.9994999999999999
FBACA548-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Pemphredon	Pemphredon_wesmaeli	1	1	1	1	1	1	0.7575
FBACA545-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Pemphredon	Pemphredon_wesmaeli	1	1	1	1	1	1	0.9993
GBACU3616-13	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Euodynerus	Euodynerus_quadrifasciatus	1	1	1	1	1	1	0.9991
GBACU1719-12	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Symmorphus	Symmorphus_gracilis	1	1	1	1	1	1	0.9996
FBACB807-11	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Eumenes	unk	1	1	1	1	1	1	0.8814
GBACU182-12	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	unk	unk	1	1	1	1	1	0.6809999999999999	0.6809999999999999
FBACA365-10	Insecta	Hymenoptera	Vespidae	unk	unk	unk	unk	1	1	0.5292	0.5292	0.5292	0.5292	0.5292
GBACU1043-12	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	Mimesa	unk	1	1	1	1	1	1	0.7038
GMGMQ4085-18	Insecta	Hymenoptera	Braconidae	Alysiinae	Dacnusini	Chorebus	Chorebus_xylostellus	1	1	1	0.5189	0.5189	0.5189	0.5189
GMGMU2061-20	Insecta	Hymenoptera	Braconidae	unk	unk	unk	unk	1	1	1	0.6299	0.6299	0.6299	0.6299
GMGMU1979-20	Insecta	Hymenoptera	Braconidae	unk	unk	unk	unk	1	1	1	0.7661	0.7661	0.7661	0.7661
GMGMP6603-18	Insecta	Hymenoptera	Braconidae	Alysiinae	Dacnusini	Chorebus	Chorebus_xylostellus	1	1	1	0.5118	0.5118	0.5118	0.5118
GMGMU2518-20	Insecta	Hymenoptera	Braconidae	unk	unk	unk	unk	1	1	1	0.5493	0.5493	0.5493	0.5493
GBDTA813-21	Insecta	Hymenoptera	Braconidae	unk	unk	unk	unk	1	1	1	0.6770999999999999	0.6770999999999999	0.6770999999999999	0.6770999999999999
BCHYM3700-14	Insecta	Hymenoptera	Cephidae	Cephinae	dummy_Cephinae	Cephus	Cephus_fumipennis	1	1	1	1	1	1	0.9997
FBSYB1604-12	Insecta	Hymenoptera	Pamphiliidae	Pamphiliinae	dummy_Pamphiliinae	Pamphilius	Pamphilius_gyllenhali	1	1	1	1	1	1	0.9994
BCHYM2859-14	Insecta	Hymenoptera	Argidae	Sterictiphorinae	dummy_Sterictiphorinae	unk	unk	1	1	1	1	1	0.5	0.5
GBSYM563-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Allantus	unk	1	1	1	1	1	1	0.7611
FBSYM692-10	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	unk	unk	1	1	1	1	1	0.5987	0.5987
FBSYB1483-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Macrophya	Macrophya_rufipes	1	1	1	1	1	1	0.9994999999999999
FBSYB1429-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	Tenthredo_colon	1	1	1	1	1	1	0.9989
BASYM1249-11	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Platycampus	Platycampus_luridiventris	1	1	1	1	1	0.9994999999999999	0.9994999999999999
GBSYM1041-12	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Euura	Euura_spiraeae	1	1	1	1	1	1	0.9994999999999999
GBSYM2445-13	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Hoplocampa	Hoplocampa_minuta	1	1	1	1	1	1	0.9431
GBSYM1542-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus_aeneus	1	1	1	1	1	1	0.8387000000000001
GBSYM1572-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus_vestigialis	1	1	1	1	1	1	0.8519000000000001
GBSYM1814-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	dummy_Selandriinae	Strongylogaster	Strongylogaster_xanthocera	1	1	1	1	1	1	0.998
FBSYB1048-12	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	unk	1	1	1	1	1	1	0.7067
GBA4016-09	Insecta	Psocodea	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
FBLMW224-10	Insecta	Lepidoptera	Adelidae	Nematopogoninae	dummy_Nematopogoninae	Nematopogon	Nematopogon_magna	1	1	1	1	1	1	0.9994999999999999
FBLMW229-10	Insecta	Lepidoptera	Incurvariidae	Incurvariinae	dummy_Incurvariinae	Incurvaria	Incurvaria_oehlmanniella	1	1	1	1	1	1	0.9777
GMGMM1409-14	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	dummy_Orthotrichiinae	Orthotrichia	unk	1	1	1	1	1	0.6444	0.6444
GMGMM378-14	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	dummy_Orthotrichiinae	Orthotrichia	unk	1	1	1	1	1	0.6236	0.6236
FBLMW883-10	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	Argyresthia_glabratella	1	1	1	1	1	1	0.8777000000000001
FBLMW038-10	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	Argyresthia_albistria	1	1	1	1	1	1	0.9991
FBLMW039-10	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	Argyresthia_pruniella	1	1	1	1	1	1	0.9982
FBLMW028-10	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	Argyresthia_brockeella	1	1	1	1	1	1	0.9996
FBLMW880-10	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	Argyresthia_goedartella	1	1	1	1	1	1	0.9983
ODOPE559-11	Insecta	Lepidoptera	Crambidae	Crambinae	dummy_Crambinae	Agriphila	Agriphila_tristella	1	1	1	1	1	1	0.9994
ODOPE566-11	Insecta	Lepidoptera	Crambidae	Crambinae	dummy_Crambinae	Platytes	Platytes_alpinella	1	1	1	1	1	1	0.9251
ODOPE823-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	dummy_Spilomelinae	Diasemia	Diasemia_reticularis	1	1	1	1	1	0.9996	0.9996
FBLMS029-09	Insecta	Lepidoptera	Crambidae	Spilomelinae	dummy_Spilomelinae	Udea	Udea_accolalis	1	1	1	1	1	1	0.9296000000000001
FBLMV535-09	Insecta	Lepidoptera	Crambidae	Glaphyriinae	dummy_Glaphyriinae	Evergestis	Evergestis_limbata	1	1	1	1	1	1	0.9991
FBLMS059-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	dummy_Pyraustinae	Anania	Anania_terrealis	1	1	1	1	1	1	0.9718
GWORK287-09	Insecta	Lepidoptera	Papilionidae	Parnassiinae	Parnassiini	Parnassius	Parnassius_mnemosyne	1	1	1	0.6492	0.6492	0.6492	0.6492
GMGMK895-14	Insecta	Lepidoptera	Lyonetiidae	Lyonetiinae	dummy_Lyonetiinae	Lyonetia	unk	1	1	1	1	1	1	1
ODOPE085-11	Insecta	Lepidoptera	Depressariidae	Ethmiinae	dummy_Ethmiinae	Ethmia	Ethmia_quadrillella	1	1	1	1	1	1	0.9828
