ID	class	order	family	subfamily	tribe	genus	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus
GBCHA010-13	Insecta	Hymenoptera	Halictidae	Halictinae	Halictini	Lasioglossum	1	1	1	1	1	0.7239
GBACU1409-12	Insecta	Hymenoptera	Halictidae	unk	unk	unk	1	1	1	0.8343	0.8343	0.8343
FBAPB539-09	Insecta	Hymenoptera	Colletidae	Colletinae	Colletini	Colletes	1	1	1	0.9286000000000001	0.9286000000000001	0.9286000000000001
FBAPD888-11	Insecta	Hymenoptera	Colletidae	Colletinae	Colletini	Colletes	1	1	1	0.8933	0.8933	0.8933
GBACU3573-13	Insecta	Hymenoptera	Colletidae	Hylaeinae	Hylaeini	Hylaeus	1	1	0.9886	0.5488000000000001	0.5488000000000001	0.5488000000000001
GBACU3348-13	Insecta	Hymenoptera	Philanthidae	Philanthinae	Cercerini	Cerceris	1	1	1	1	0.9282	0.9282
FBACB008-11	Insecta	Hymenoptera	Bembicidae	unk	unk	unk	1	1	0.9662999999999999	0.7539	0.7539	0.7539
FBACB640-11	Insecta	Hymenoptera	Bembicidae	Bembicinae	Bembicini	Argogorytes	1	1	1	1	1	0.9996
FBACB461-11	Insecta	Hymenoptera	Bembicidae	Bembicinae	Gorytini	Gorytes	1	1	1	1	0.8778000000000001	0.8778000000000001
GMGMP4952-18	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.9674999999999999	0.9674999999999999	0.9674999999999999	0.9674999999999999
GMGRE766-13	Insecta	Hymenoptera	Diapriidae	Belytinae	Cinetini	Aclista	1	1	0.5823999999999999	0.5823999999999999	0.5823999999999999	0.5823999999999999
BCHYM7379-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	dummy_Eulophinae	unk	1	1	1	1	1	0.5321
BCHYM16688-18	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	1	1	1	0.6859	0.6859	0.6859
GMGRE2256-13	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	dummy_Tetrastichinae	Baryscapus	1	1	1	0.8694000000000001	0.8694000000000001	0.8694000000000001
BCHYM1178-13	Insecta	Hymenoptera	Pteromalidae	Pteromalinae	Pteromalini	unk	1	1	1	1	1	0.6527000000000001
BCHYM2970-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.5602	0.5602	0.5602	0.5602
FBACA153-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	unk	1	1	1	1	1	0.6575
GBACU942-12	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Crabro	1	1	1	1	1	0.9977
GBMIX2632-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Ectemnius	1	1	1	1	1	0.7314999999999999
BCHYM9082-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	1	1	1	1	0.804	0.804
BCHYM10915-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	1	1	1	1	0.7864999999999999	0.7864999999999999
BCHYM9087-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	1	1	1	1	0.8446000000000001	0.8446000000000001
BCHYM10921-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	1	1	1	1	0.6446000000000001	0.6446000000000001
BCHYM9385-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Trypoxylini	Trypoxylon	1	1	1	1	0.7637	0.7637
BCHYM2452-14	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Miscophini	Miscophus	1	1	1	1	1	0.9997
BCHYM5059-14	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Oxybelini	Oxybelus	1	1	1	1	0.8492000000000001	0.8492000000000001
BCHYM6458-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Oxybelini	Oxybelus	1	1	1	1	0.6039	0.6039
BCHYM9349-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	Mimesa	1	1	1	1	1	0.8515
FBACA998-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	Mimumesa	1	1	1	1	1	0.8230000000000001
FBACA108-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Passaloecus	1	1	1	1	1	0.5358
FBACA102-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Passaloecus	1	1	1	1	1	0.621
GBACU3645-13	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Passaloecus	1	1	1	1	1	0.5863999999999999
BCHYM6623-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Pemphredon	1	1	1	1	1	0.6788
BCHYM5073-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.7273999999999999	0.7273999999999999	0.7273999999999999	0.7273999999999999
GBAHF1904-19	Insecta	Hymenoptera	Formicidae	Myrmicinae	Myrmicini	Myrmica	1	1	1	1	0.6577000000000001	0.6577000000000001
FBACA217-10	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Ancistrocerus	1	1	1	1	1	0.9993
GBACU1722-12	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Symmorphus	1	1	1	1	1	0.9994
GBACU1720-12	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Symmorphus	1	1	1	1	1	0.7769
FBACB088-11	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Stenodynerus	1	1	1	1	1	0.8484
GBSYM395-12	Insecta	Hymenoptera	Cephidae	Cephinae	dummy_Cephinae	Phylloecus	1	1	1	1	1	0.9998
FBSYM384-10	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.628	0.628	0.628	0.628
GMGMP8402-18	Insecta	Hymenoptera	Ichneumonidae	Poemeniinae	dummy_Poemeniinae	Poemenia	1	1	1	0.8861	0.8861	0.8861
BCHYM8624-15	Insecta	Hymenoptera	Ichneumonidae	Metopiinae	dummy_Metopiinae	unk	1	1	1	1	1	0.5013
FBSYB797-11	Insecta	Hymenoptera	Pamphiliidae	Cephalciinae	dummy_Cephalciinae	Cephalcia	1	1	1	1	1	0.9013
GBSYM470-12	Insecta	Hymenoptera	Pamphiliidae	Pamphiliinae	dummy_Pamphiliinae	Pamphilius	1	1	1	0.9994	0.9994	0.9994
GBMIX1755-15	Insecta	Hymenoptera	Argidae	unk	unk	unk	1	1	1	0.5167	0.5167	0.5167
FBSYM343-10	Insecta	Hymenoptera	Argidae	Sterictiphorinae	dummy_Sterictiphorinae	Sterictiphora	1	1	1	1	1	0.9998
FBSYB766-11	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	1	1	1	0.5705	0.5705	0.5705
FBSYB899-12	Insecta	Hymenoptera	Heptamelidae	dummy_Heptamelidae	dummy_Heptamelidae	Heptamelus	1	1	0.6408	0.6408	0.6408	0.6408
BCHYM5217-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	1	1	1	1	1	0.7223999999999999
FBSYB1087-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	1	1	1	1	1	0.8746000000000002
FBSYB981-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Empria	1	1	1	1	1	0.8003
FBSYM1015-10	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Ardis	1	1	1	1	1	0.9994999999999999
GBSYM775-12	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Eurhadinoceraea	1	1	1	1	1	0.9997
FBSYM1018-10	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Monardis	1	1	1	1	1	0.9298000000000001
BASYM470-11	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Periclista	1	1	1	1	1	0.6336
GBSYM1523-13	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Heterarthrus	1	1	1	1	1	0.9997
FBSYB775-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	unk	1	1	1	1	1	0.5
GBSYM1267-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	1	1	1	1	1	0.9992
BCHYM2358-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	1	1	1	1	1	0.8593000000000001
GBSYM2005-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Rhogogaster	1	1	1	1	1	0.8392000000000001
BCHYM2351-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredopsis	1	1	1	1	1	0.8581000000000001
BCHYM5212-14	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Platycampus	1	1	1	1	1	0.9994
FBSYB839-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	1	1	1	1	0.9439000000000001	0.9439000000000001
FBSYB850-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	1	1	1	1	0.9994999999999999	0.9994999999999999
FBSYB837-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	1	1	1	1	0.9994999999999999	0.9994999999999999
FBSYM1003-10	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	dummy_Selandriinae	Aneugmenus	1	1	1	1	1	0.9992
FBSYB1707-12	Insecta	Hymenoptera	Diprionidae	Diprioninae	dummy_Diprioninae	Neodiprion	1	1	1	1	1	0.9804999999999999
FBLMT554-09	Insecta	Lepidoptera	Adelidae	Nematopogoninae	dummy_Nematopogoninae	Nematopogon	1	1	1	0.9289000000000001	0.9289000000000001	0.9289000000000001
FBLMT560-09	Insecta	Lepidoptera	Incurvariidae	Incurvariinae	dummy_Incurvariinae	Incurvaria	1	1	1	1	1	0.9989
FBLMW465-10	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	dummy_Pterophorinae	Oxyptilus	1	1	1	1	1	0.9993
FBLMW416-10	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	1	1	0.9991	0.9991	0.9991	0.9991
FBLMW050-10	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	dummy_Yponomeutinae	Yponomeuta	1	1	1	1	1	0.9994
GWORT468-10	Insecta	Lepidoptera	Zygaenidae	Zygaeninae	Zygaenini	Zygaena	1	1	1	0.9058	0.9058	0.9058
FGMLG305-15	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	dummy_Nepticulidae	Fomoria	1	1	1	1	1	0.5788000000000001
FGMLA670-12	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	dummy_Nepticulidae	Etainia	1	1	1	1	1	0.9993
FGMLG380-15	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	dummy_Nepticulidae	Stigmella	1	1	1	1	1	0.9265
FBLMZ343-12	Insecta	Lepidoptera	Tineidae	dummy_Tineidae	dummy_Tineidae	Agnathosia	1	1	1	1	1	0.9997
LEFIK049-10	Insecta	Lepidoptera	Tineidae	Tineinae	dummy_Tineinae	Trichophaga	1	1	1	1	1	0.8198000000000001
FBLMW527-10	Insecta	Lepidoptera	Lypusidae	Lypusinae	dummy_Lypusinae	Agnoea	1	1	1	1	1	0.6342
GWOSU070-11	Insecta	Lepidoptera	Lycaenidae	Lycaeninae	Lycaenini	Lycaena	1	1	1	0.9702	0.9702	0.9702
FBLMV714-09	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	dummy_Polyommatinae	Phengaris	1	1	1	1	1	0.5661
GWOSK796-11	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Polyommatini	Plebejus	1	1	1	1	1	0.9974
GBLAA1443-15	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Polyommatini	Glaucopsyche	1	1	1	1	1	0.999
GWORO784-09	Insecta	Lepidoptera	Lycaenidae	Theclinae	dummy_Theclinae	Thecla	1	1	1	1	1	0.9994
EULEP6196-20	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Melitaeini	Melitaea	1	1	1	1	1	0.6548
FBLMU414-09	Insecta	Lepidoptera	Nymphalidae	Heliconiinae	Argynnini	Speyeria	1	1	1	1	1	0.9986
FBLMU475-09	Insecta	Lepidoptera	Nymphalidae	Heliconiinae	Argynnini	Boloria	1	1	1	1	1	0.9984
GWORR685-10	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Erebia	1	1	1	1	1	0.635
AMTPC229-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	unk	1	1	1	1	1	0.5
GWORA2484-09	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Erebia	1	1	1	1	1	0.635
FBLMW533-10	Insecta	Lepidoptera	Cosmopterigidae	Cosmopteriginae	dummy_Cosmopteriginae	Limnaecia	1	1	1	1	1	0.9996
GWORQ898-10	Insecta	Lepidoptera	Brahmaeidae	dummy_Brahmaeidae	dummy_Brahmaeidae	Lemonia	1	1	0.7136	0.7136	0.7136	0.7136
GWORA2567-09	Insecta	Lepidoptera	Notodontidae	Cerurinae	dummy_Cerurinae	Cerura	1	1	1	1	1	0.9973
GWOSK876-11	Insecta	Lepidoptera	Notodontidae	Notodontinae	dummy_Notodontinae	Notodonta	1	1	1	1	1	0.9996
GBLAF247-14	Insecta	Lepidoptera	Notodontidae	Notodontinae	dummy_Notodontinae	unk	1	1	1	1	1	0.5349
GWORA2570-09	Insecta	Lepidoptera	Notodontidae	Notodontinae	dummy_Notodontinae	Pterostoma	1	1	1	1	1	0.9996
ODOPE585-11	Insecta	Lepidoptera	Ypsolophidae	unk	unk	unk	1	1	1	0.6539	0.6539	0.6539
GWORK359-09	Insecta	Lepidoptera	Erebidae	Arctiinae	Arctiini	Spilarctia	1	1	1	1	1	0.9994
ODOPE707-11	Insecta	Lepidoptera	Erebidae	Arctiinae	Lithosiini	Setina	1	1	1	1	1	0.8424
FBLMT432-09	Insecta	Lepidoptera	Erebidae	Boletobiinae	Aventiini	Trisateles	1	1	1	1	1	0.9993
GWOSP721-11	Insecta	Lepidoptera	Erebidae	Herminiinae	dummy_Herminiinae	Macrochilo	1	1	1	1	1	0.9513
GWORU324-10	Insecta	Lepidoptera	Erebidae	Erebinae	Catocalini	Catocala	1	1	1	1	0.9989	0.9989
FBLMW591-10	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	dummy_Coleophorinae	Coleophora	1	1	0.7918999999999999	0.7918999999999999	0.7918999999999999	0.7918999999999999
FBLMZ353-12	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	dummy_Coleophorinae	Coleophora	1	1	0.7679	0.7679	0.7679	0.7679
GMGRA1365-13	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Olethreutini	Orthotaenia	1	1	1	1	1	0.9992
FBLMT160-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Dichrorampha	1	1	1	1	1	0.9993
FBLMT588-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Archipini	Dichelia	1	1	1	1	1	0.9994
FBLMV547-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Tortricini	Acleris	1	1	1	1	1	0.7848999999999999
FBLMS098-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Tortricini	Aleimma	1	1	1	1	1	0.999
FBLMT136-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Cnephasiini	Doloploca	1	1	1	1	1	0.8305
FBLMZ284-12	Insecta	Lepidoptera	Tortricidae	Tortricinae	Cochylini	Cochylidia	1	1	1	1	1	0.9179
FBLMV748-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	dummy_Tortricinae	Neocochylis	1	1	1	1	1	0.9476000000000001
FBLMZ193-12	Insecta	Lepidoptera	Psychidae	Oiketicinae	dummy_Oiketicinae	Sterrhopterix	1	1	1	1	1	0.9983
FBLMT904-09	Insecta	Lepidoptera	Sesiidae	Sesiinae	Sesiini	Sesia	1	1	1	1	1	0.9993
FBLMX026-11	Insecta	Lepidoptera	Roeslerstammiidae	dummy_Roeslerstammiidae	dummy_Roeslerstammiidae	Roeslerstammia	1	1	0.806	0.806	0.806	0.806
GWOSK769-11	Insecta	Lepidoptera	Sphingidae	Macroglossinae	Macroglossini	Hyles	1	1	1	1	1	0.9987
GWORA2846-15	Insecta	Lepidoptera	Sphingidae	Sphinginae	Sphingini	Acherontia	1	1	1	1	1	0.9997
FGMLA448-12	Insecta	Lepidoptera	Gelechiidae	Anacampsinae	Anacampsini	Anacampsis	1	1	1	1	1	0.9994
FGMLG151-15	Insecta	Lepidoptera	Gelechiidae	Anomologinae	dummy_Anomologinae	Apodia	1	1	1	1	1	0.619
FBLMW535-10	Insecta	Lepidoptera	Gelechiidae	Anomologinae	dummy_Anomologinae	unk	1	1	1	1	1	0.5
GBLAB1382-14	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	dummy_Gelechiinae	Exoteleia	1	1	1	1	1	0.5102
AMTPC297-15	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Gnorimoschemini	Scrobipalpa	1	1	1	1	1	0.8145
FBLMS464-09	Insecta	Lepidoptera	Crambidae	Crambinae	dummy_Crambinae	Agriphila	1	1	1	1	1	0.9971
FBLMS010-09	Insecta	Lepidoptera	Crambidae	Schoenobiinae	dummy_Schoenobiinae	Schoenobius	1	1	1	1	1	0.9997
ODOPE218-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	dummy_Spilomelinae	Patania	1	1	1	1	1	0.9996
GWOTL216-13	Insecta	Lepidoptera	Drepanidae	Thyatirinae	dummy_Thyatirinae	Achlya	1	1	1	1	1	0.9991
GWORU333-10	Insecta	Lepidoptera	Noctuidae	Metoponiinae	dummy_Metoponiinae	Panemeria	1	1	1	1	1	0.9994999999999999
GBLAB296-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	Actinotiini	Actinotia	1	1	1	1	1	0.9994999999999999
GBLAA1602-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Caradrinini	Charanyca	1	1	1	1	1	0.9992
GWOR3933-09	Insecta	Lepidoptera	Noctuidae	Noctuinae	Caradrinini	Atypha	1	1	1	1	1	0.9992
GWORU376-10	Insecta	Lepidoptera	Noctuidae	Noctuinae	Apameini	Litoligia	1	1	1	1	1	0.9982
GWORZ516-10	Insecta	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Standfussiana	1	1	1	1	1	0.9155
GBLAB612-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	dummy_Noctuinae	Euxoa	1	1	1	1	1	0.999
GBLAC710-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	dummy_Noctuinae	Caradrina	1	1	1	1	1	0.9983
GWOR3880-09	Insecta	Lepidoptera	Noctuidae	Heliothinae	dummy_Heliothinae	Helicoverpa	1	1	1	1	1	0.9992
FBLMU348-09	Insecta	Lepidoptera	Pyralidae	Phycitinae	dummy_Phycitinae	Myelois	1	1	1	1	1	0.9992
ODOPE917-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	dummy_Phycitinae	Dioryctria	1	1	1	1	1	0.9984999999999999
ODOPE536-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	dummy_Phycitinae	Cryptoblabes	1	1	1	1	1	0.9997
FBLMU690-09	Insecta	Lepidoptera	Oecophoridae	Oecophorinae	dummy_Oecophorinae	Promalactis	1	1	1	1	1	0.9996
GBLAF464-14	Insecta	Lepidoptera	Geometridae	Ennominae	dummy_Ennominae	Abraxas	1	1	1	1	1	0.9989
GWORB3888-14	Insecta	Lepidoptera	Geometridae	Ennominae	dummy_Ennominae	Apeira	1	1	1	1	1	0.8724000000000001
GBLAB087-13	Insecta	Lepidoptera	Geometridae	Ennominae	Ourapterygini	Ourapteryx	1	1	1	1	0.9996	0.9996
GWORG018-08	Insecta	Lepidoptera	Geometridae	Geometrinae	dummy_Geometrinae	Thetidia	1	1	1	1	1	0.9994999999999999
FBLMT363-09	Insecta	Lepidoptera	Geometridae	Larentiinae	Cidariini	Thera	1	1	1	1	0.6068	0.6068
GWOSU082-11	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Gagitodes	1	1	1	1	1	0.7971999999999999
GBLAA1171-15	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Mesoleuca	1	1	1	1	1	0.9994999999999999
ODOPE633-11	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	unk	1	1	1	1	1	0.5962999999999999
GWOSA789-10	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Eulithis	1	1	1	1	1	0.9989
GWORM152-09	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Perizoma	1	1	1	1	1	0.9973
GWOTH332-12	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Philereme	1	1	1	1	1	0.9987
GWORL525-09	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupitheciini	Eupithecia	1	1	1	1	0.9992	0.9992
GWORL504-09	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupitheciini	Eupithecia	1	1	1	1	0.9558000000000001	0.9558000000000001
ODOPE206-11	Insecta	Lepidoptera	Geometridae	Sterrhinae	dummy_Sterrhinae	Cyclophora	1	1	1	1	1	0.9766
GWORM031-09	Insecta	Lepidoptera	Geometridae	Sterrhinae	dummy_Sterrhinae	Cyclophora	1	1	1	1	1	0.9922
ODOPE648-11	Insecta	Lepidoptera	Geometridae	Sterrhinae	dummy_Sterrhinae	Idaea	1	1	1	1	1	0.9987
GBLAC012-13	Insecta	Lepidoptera	Lasiocampidae	Malacosomatinae	dummy_Malacosomatinae	Malacosoma	1	1	1	0.9994999999999999	0.9994999999999999	0.9994999999999999
FBLMW925-10	Insecta	Lepidoptera	Momphidae	dummy_Momphidae	dummy_Momphidae	Mompha	1	1	0.9988	0.9988	0.9988	0.9988
FGMLG110-15	Insecta	Lepidoptera	Gracillariidae	Acrocercopinae	dummy_Acrocercopinae	Acrocercops	1	1	1	1	1	0.9997
GWORB3754-14	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	dummy_Gracillariinae	Caloptilia	1	1	1	1	1	0.9976
FGMLK727-17	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	dummy_Gracillariinae	Caloptilia	1	1	1	1	1	0.9976
GBLAB952-14	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	dummy_Gracillariinae	Gracillaria	1	1	1	1	1	0.5174
FBLMT843-09	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	dummy_Lithocolletinae	Phyllonorycter	1	1	1	1	1	0.9154
FGMLK265-17	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	dummy_Lithocolletinae	Phyllonorycter	1	1	1	1	1	0.9989
FGMLG132-15	Insecta	Lepidoptera	Gracillariidae	Phyllocnistinae	dummy_Phyllocnistinae	Phyllocnistis	1	1	1	0.5731	0.5731	0.5731
GBEPT572-14	Insecta	Trichoptera	Goeridae	Goerinae	dummy_Goerinae	Silo	1	1	1	1	1	0.5454
FBAQU1175-12	Insecta	Trichoptera	Limnephilidae	Limnephilinae	dummy_Limnephilinae	Halesus	1	1	1	1	1	0.8608000000000001
FBAQU251-09	Insecta	Trichoptera	Phryganeidae	Phryganeinae	dummy_Phryganeinae	Agrypnia	1	1	1	1	1	0.6911999999999999
GTRI176-18	Insecta	Trichoptera	Sericostomatidae	dummy_Sericostomatidae	dummy_Sericostomatidae	Sericostoma	1	1	0.9999	0.9999	0.9999	0.9999
FBAQU1393-13	Insecta	Trichoptera	Beraeidae	dummy_Beraeidae	dummy_Beraeidae	Beraeodes	1	1	1	1	1	0.9706
GBEPT1267-14	Insecta	Trichoptera	Polycentropodidae	Polycentropodinae	dummy_Polycentropodinae	Polycentropus	1	1	1	1	1	0.6561
FBCAD061-10	Insecta	Trichoptera	Philopotamidae	Philopotaminae	dummy_Philopotaminae	unk	1	1	1	1	1	0.6806
GBEPT2133-15	Insecta	Trichoptera	Hydroptilidae	Hydroptilinae	dummy_Hydroptilinae	Oxyethira	1	1	1	1	1	0.6703999999999999
GMGMT1299-20	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	dummy_Orthotrichiinae	Orthotrichia	1	1	1	1	1	0.5923999999999999
FBHET1042-12	Insecta	Hemiptera	Notonectidae	Notonectinae	Notonectini	Notonecta	1	1	0.9994999999999999	0.9994999999999999	0.9994999999999999	0.9994999999999999
EUBUG1194-12	Insecta	Hemiptera	Miridae	Mirinae	Mirini	Dichrooscytus	1	1	1	1	1	0.6032
EUBUG1337-13	Insecta	Hemiptera	Miridae	Mirinae	Stenodemini	Myrmecoris	1	1	1	1	1	0.9997
FBHET069-11	Insecta	Hemiptera	Hydrometridae	Hydrometrinae	dummy_Hydrometrinae	Hydrometra	1	1	0.9833999999999999	0.9833999999999999	0.9833999999999999	0.9833999999999999
GBCM5011-17	Insecta	unk	unk	unk	unk	unk	1	0.616	0.616	0.616	0.616	0.616
GBCM4999-17	Insecta	unk	unk	unk	unk	unk	1	0.7681	0.7681	0.7681	0.7681	0.7681
GBORT686-15	Insecta	unk	unk	unk	unk	unk	1	0.5972999999999999	0.5972999999999999	0.5972999999999999	0.5972999999999999	0.5972999999999999
GBORT678-15	Insecta	Orthoptera	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	1	0.5168	0.5168	0.5168	0.5168	0.5168
FBORT389-10	Insecta	unk	unk	unk	unk	unk	1	0.5869	0.5869	0.5869	0.5869	0.5869
GBUPS098-14	Insecta	Ephemeroptera	unk	unk	unk	unk	1	1	0.5249	0.5249	0.5249	0.5249
GBEPT475-14	Insecta	Ephemeroptera	Heptageniidae	Heptageniinae	dummy_Heptageniinae	unk	1	1	1	1	1	0.6514
GMGMH1284-14	Insecta	Diptera	Conopidae	Myopinae	Myopini	Myopa	1	1	1	1	0.9992	0.9992
GBDTA10627-21	Insecta	Diptera	Cecidomyiidae	Lestremiinae	dummy_Lestremiinae	unk	1	1	1	0.9997	0.9997	0.9997
GBDTA10515-21	Insecta	Diptera	Cecidomyiidae	Winnertziinae	Winnertziini	Winnertzia	1	1	1	0.5982999999999999	0.5982999999999999	0.5982999999999999
GBDTA10029-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	unk	unk	1	1	1	1	0.6164	0.6164
GBMIN58998-17	Insecta	Diptera	Keroplatidae	Macrocerinae	Macrocerini	Macrocera	1	1	1	0.5513	0.5513	0.5513
GBMNE57180-22	Insecta	Diptera	Polleniidae	Polleniinae	dummy_Polleniinae	Pollenia	1	1	1	0.999	0.999	0.999
GDIP3311-21	Insecta	Diptera	Syrphidae	Eristalinae	Brachyopini	Orthonevra	1	1	1	1	1	0.7216
CNCDB436-11	Insecta	Diptera	Syrphidae	Eristalinae	Rhingiini	Cheilosia	1	1	1	1	1	0.9988
AMTPD4553-16	Insecta	Diptera	Syrphidae	Syrphinae	Syrphini	Sphaerophoria	1	1	1	1	1	0.9994999999999999
HIPMJ013-19	Insecta	Diptera	Hippoboscidae	Hippoboscinae	dummy_Hippoboscinae	Ornithomya	1	1	1	1	1	0.9973
FBTAC079-13	Insecta	Diptera	Tachinidae	Tachininae	Siphonini	Peribaea	1	1	1	1	1	0.8357000000000001
GMGMI175-14	Insecta	Diptera	Tachinidae	Tachininae	Macquartiini	Macquartia	1	1	1	1	1	0.9993
