ID	class	order	family	subfamily	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_genus	Prob_species
ODOPE600-11	Insecta	Lepidoptera	Crambidae	Crambinae	Platytes	Platytes_alpinella	1	1	1	1	1	1
ODOPE545-11	Insecta	Lepidoptera	Crambidae	Crambinae	Pediasia	Pediasia_luteella	1	1	1	1	1	0.7054999999999999
IBLPC264-09	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	Eudonia_sudetica	1	1	1	1	1	0.9999
ODOPE496-11	Insecta	Lepidoptera	Crambidae	Scopariinae	Scoparia	Scoparia_subfusca	1	1	1	1	1	1
ODOPE835-11	Insecta	Lepidoptera	Crambidae	Scopariinae	Scoparia	Scoparia_subfusca	1	1	1	1	1	1
ODOPE530-11	Insecta	Lepidoptera	Crambidae	Glaphyriinae	Evergestis	Evergestis_extimalis	1	1	1	1	1	1
ODOPE226-11	Insecta	Lepidoptera	Crambidae	Schoenobiinae	Donacaula	Donacaula_forficella	1	1	1	1	1	1
ODOPE237-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	Udea	Udea_olivalis	1	1	1	1	1	0.9999
ODOPE789-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	Udea	Udea_accolalis	1	1	1	1	1	0.9570000000000001
ODOPE534-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Anania	Anania_coronata	1	1	1	1	1	1
ODOPE629-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Pyrausta	Pyrausta_aerealis	1	1	1	1	1	0.6404
MMHYD347-21	Insecta	Trichoptera	Hydroptilidae	Hydroptilinae	Hydroptila	unk	1	1	1	0.5963999999999999	0.46930000000000005	0.3514
ODOPE716-11	Insecta	Lepidoptera	Hepialidae	dummy_Hepialidae	Korscheltellus	Korscheltellus_fusconebulosa	1	1	1	1	1	0.9997
OFKMK082-09	Insecta	Trichoptera	Phryganeidae	Phryganeinae	Trichostegia	Trichostegia_minor	1	1	1	1	1	1
TRIFI1403-18	Insecta	Trichoptera	Limnephilidae	Limnephilinae	Limnephilus	Limnephilus_centralis	1	1	1	1	1	1
JPCAD020-08	Insecta	Trichoptera	Ecnomidae	dummy_Ecnomidae	Ecnomus	Ecnomus_tenellus	1	1	1	1	1	1
JPCAD458-08	Insecta	Trichoptera	Hydropsychidae	Hydropsychinae	Hydropsyche	Hydropsyche_angustipennis	1	1	1	1	1	1
RDBA533-06	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	Orthotrichia	unk	1	1	1	1	0.6646	0.6646
ISSWG618-21	Insecta	Hemiptera	Oxycarenidae	unk	unk	unk	1	1	1	0.6831999999999999	0.6831999999999999	0.6831999999999999
MYFAB458-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5689000000000001	0.5689000000000001	0.5689000000000001	0.5689000000000001	0.5689000000000001
TRCBG996-20	Arachnida	unk	unk	unk	unk	unk	1	0.9988	0.9988	0.9988	0.9988	0.9988
NZPLC053-16	Insecta	Psocodea	unk	unk	unk	unk	1	1	1	1	1	1
HYDCA097-16	Insecta	Psocodea	Elipsocidae	Elipsocinae	unk	unk	1	1	1	1	0.7374999999999999	0.7374999999999999
NODES057-21	Insecta	Hymenoptera	Braconidae	Aphidiinae	Aphidius	Aphidius_eadyi	1	1	1	0.7517	0.7517	0.7517
NODES072-21	Insecta	Hymenoptera	Diprionidae	Diprioninae	Gilpinia	Gilpinia_variegata	1	1	1	1	1	0.9992
SMNKA229-16	Arachnida	Araneae	Salticidae	dummy_Salticidae	Heliophanus	Heliophanus_camtschadalicus	1	1	1	1	1	1
SMNKA042-16	Arachnida	Araneae	Thomisidae	dummy_Thomisidae	Ozyptila	unk	1	1	1	1	1	0.8713000000000001
SMNKA220-16	Arachnida	Araneae	Lycosidae	dummy_Lycosidae	Pardosa	Pardosa_schenkeli	1	1	1	1	1	0.7386
SMNSA049-16	Arachnida	Araneae	Tetragnathidae	dummy_Tetragnathidae	Tetragnatha	Tetragnatha_nigrita	1	1	1	1	1	0.9728
SMNKA135-16	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	Stemonyphantes	Stemonyphantes_lineatus	1	1	1	1	1	1
SMNSA171-16	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	Steatoda	unk	1	1	1	1	0.5699000000000001	0.5699000000000001
MYFAB647-16	Arachnida	Pseudoscorpiones	Cheliferidae	unk	unk	unk	1	0.5675	0.5675	0.5675	0.5675	0.5675
MYFAB367-11	Arachnida	unk	unk	unk	unk	unk	1	0.9451	0.9451	0.9451	0.9451	0.9451
MYFAB415-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5661	0.5661	0.5661	0.5661	0.5661
MYFAB160-10	Arachnida	unk	unk	unk	unk	unk	1	0.5492	0.5492	0.5492	0.5492	0.5492
MYFAB123-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.6681999999999999	0.6681999999999999	0.6681999999999999	0.6681999999999999	0.6681999999999999
MYFAB076-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.6541	0.6541	0.6541	0.6541	0.6541
MYFAB352-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5392	0.5392	0.5392	0.5392	0.5392
MYFAB149-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.4991	0.4991	0.4991	0.4991	0.4991
MYFAB126-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5886	0.5886	0.5886	0.5886	0.5886
MYFAB284-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5918	0.5918	0.5918	0.5918	0.5918
MYFAB430-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.7349	0.7349	0.7349	0.7349	0.7349
MYFAB124-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.6681999999999999	0.6681999999999999	0.6681999999999999	0.6681999999999999	0.6681999999999999
MYFAB440-11	Insecta	Hemiptera	unk	unk	unk	unk	0.5233	0.5233	0.42160000000000003	0.42160000000000003	0.42160000000000003	0.42160000000000003
MYFAB066-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.54	0.54	0.54	0.54	0.54
MYFAB277-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5134	0.5134	0.5134	0.5134	0.5134
SMNSA168-16	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.8063	0.8063	0.8063	0.8063	0.8063
MYFAB072-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5235	0.5235	0.5235	0.5235	0.5235
MYFAB528-11	Insecta	Ephemeroptera	unk	unk	unk	unk	1	0.7948	0.4526	0.4526	0.4526	0.4526
MIDGE098-06	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_appendica	1	1	1	1	1	1
MIDGE104-06	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_apposita	1	1	1	1	1	1
MIDGE155-06	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_nana	1	1	1	1	1	0.9923
MIDGE112-06	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_junci	1	1	1	1	1	1
MIDGE500-07	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_lindrothi	1	1	1	1	1	0.9996
MIDGE496-07	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_lindrothi	1	1	1	1	1	0.515
MIDGE499-07	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_lindrothi	1	1	1	1	1	0.9996
MIDGE432-07	Insecta	Diptera	Chironomidae	Chironominae	Rheotanytarsus	Rheotanytarsus_ringei	1	1	1	1	1	0.9064
MIDGE457-07	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsus	unk	1	1	1	1	1	0.7759
MIDGE972-13	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsus	Tanytarsus_bathophilus	1	1	1	1	1	1
MIDGE186-06	Insecta	Diptera	Chironomidae	Chironominae	Constempellina	Constempellina_brevicosta	1	1	1	1	1	1
MIDGE725-08	Insecta	Diptera	Chironomidae	Orthocladiinae	Chaetocladius	Chaetocladius_laminatus	1	1	1	1	1	0.9298000000000001
MIDGE365-06	Insecta	Diptera	Chironomidae	Tanypodinae	unk	unk	1	1	1	1	0.5	0.5
TBGMI021-21	Insecta	Neuroptera	Coniopterygidae	Coniopteryginae	unk	unk	1	0.9453	0.539	0.539	0.5387000000000001	0.5387000000000001
NORSC2061-17	Insecta	Diptera	Sciaridae	dummy_Sciaridae	Corynoptera	Corynoptera_obscuripila	1	1	1	1	1	0.8373
MJBRC003-15	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionus	unk	1	1	1	1	1	0.6393
MJBRC004-15	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionus	unk	1	1	1	1	1	0.6455
MJBRC132-17	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	1	1	1	1	0.9015	0.9015
MJBRC028-17	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	1	1	1	1	0.7271	0.7271
MJBRC078-17	Insecta	Diptera	Cecidomyiidae	Porricondylinae	unk	unk	1	1	1	1	0.7039	0.7039
MJBRC041-17	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	1	1	1	1	0.643	0.643
MJBRC088-17	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	1	1	1	1	0.8573000000000001	0.8573000000000001
MJBRC103-17	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	1	1	1	1	0.9973	0.9973
TESYR029-20	Insecta	Diptera	Syrphidae	Syrphinae	Xanthogramma	unk	1	1	1	1	0.8485	0.762
SYGEO312-19	Insecta	Diptera	Syrphidae	Syrphinae	Didea	Didea_intermedia	1	1	1	1	1	1
SYGEO183-19	Insecta	Diptera	Syrphidae	Eristalinae	Volucella	Volucella_pellucens	1	1	1	1	1	0.7198
SYGEO209-19	Insecta	Diptera	Syrphidae	Eristalinae	Xylota	unk	1	1	1	1	1	0.9648
UKAN756-22	Insecta	Diptera	Tabanidae	Tabaninae	Atylotus	Atylotus_fulvus	1	1	1	1	1	0.981
NODES016-21	Insecta	Diptera	Tachinidae	Exoristinae	Senometopia	Senometopia_pollinosa	1	1	1	1	1	0.8335
NODES017-21	Insecta	Diptera	Tachinidae	Exoristinae	Senometopia	unk	1	1	1	1	0.9998	0.9997
ODOPE742-11	Insecta	Lepidoptera	Pieridae	Pierinae	Pieris	Pieris_napi	1	1	1	1	1	1
ODOPE724-11	Insecta	Lepidoptera	Cossidae	Cossinae	Cossus	Cossus_cossus	1	1	1	1	1	1
GWOTF685-12	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Pseudophilotes	Pseudophilotes_vicrama	1	1	1	1	0.8359000000000001	0.8359000000000001
GWOTF697-12	Insecta	Lepidoptera	Lycaenidae	Lycaeninae	Lycaena	Lycaena_dispar	1	1	1	1	1	0.9996
ODOPE194-11	Insecta	Lepidoptera	Papilionidae	Parnassiinae	Parnassius	Parnassius_mnemosyne	1	1	1	1	1	1
ODOPE692-11	Insecta	Lepidoptera	Notodontidae	Cerurinae	Cerura	Cerura_erminea	1	1	1	1	1	0.9998
ODOPE674-11	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	unk	1	1	1	1	0.9994999999999999	0.9994999999999999
ODOPE608-11	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	Merrifieldia	Merrifieldia_baliodactyla	1	1	1	1	1	0.9994999999999999
ODOPE170-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	Zelleria	Zelleria_hepariella	1	1	1	1	1	1
ODOPE882-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Salebriopsis	Salebriopsis_albicilla	1	1	1	1	0.9994	0.9994
ODOPE883-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Salebriopsis	Salebriopsis_albicilla	1	1	1	1	0.9994	0.9994
ODOPE501-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Oncocera	Oncocera_semirubella	1	1	1	1	1	1
ODOPE929-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Nephopterix	Nephopterix_angustella	1	1	1	1	0.9858	0.9858
ODOPE513-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Dioryctria	Dioryctria_sylvestrella	1	1	1	1	1	1
ODOPE946-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Apomyelois	Apomyelois_bistriatella	1	1	1	1	1	1
ODOPE781-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Plodia	Plodia_interpunctella	1	1	1	1	1	1
ODOPE782-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Plodia	Plodia_interpunctella	1	1	1	1	1	1
ODOPE495-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Acrobasis	unk	1	1	1	1	1	0.8579000000000001
ODOPE493-11	Insecta	Lepidoptera	Pyralidae	Galleriinae	Galleria	Galleria_mellonella	1	1	1	1	1	1
GWOTL222-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	Charanyca	Charanyca_trigrammica	1	1	1	1	1	1
LEEUA535-11	Insecta	Lepidoptera	Noctuidae	Noctuinae	Phragmatiphila	Phragmatiphila_nexa	1	1	1	1	0.8443	0.8443
GWOTH368-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupithecia	Eupithecia_denotata	1	1	1	1	1	1
GWOTH360-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupithecia	Eupithecia_distinctaria	1	1	1	1	1	0.9991
GWOTD1040-12	Insecta	Lepidoptera	Geometridae	Larentiinae	unk	unk	1	1	1	1	0.5613	0.5613
GWOTI864-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Thera	Thera_cognata	1	1	1	1	1	0.9998
GWOTD294-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Euchoeca	Euchoeca_nebulata	1	1	1	1	0.9371	0.9371
GWOTI948-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Lythria	Lythria_cruentaria	1	1	1	1	1	1
GWOTI882-12	Insecta	Lepidoptera	Geometridae	Geometrinae	Thetidia	Thetidia_smaragdaria	1	1	1	1	0.9701	0.9701
GWOTH893-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	unk	1	1	1	1	0.7754	0.7754
GWOTI826-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	Idaea_deversaria	1	1	1	1	1	0.9997
ODOPE463-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Hedya	Hedya_salicella	1	1	1	1	1	1
ODOPE318-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Thiodia	Thiodia_citrana	1	1	1	1	1	1
LAK015-19	Insecta	Lepidoptera	Tortricidae	Tortricinae	Tortrix	Tortrix_viridana	1	1	1	1	0.9998	0.9998
LAK035-19	Insecta	Lepidoptera	Tortricidae	Tortricinae	Tortrix	Tortrix_viridana	1	1	1	1	0.9998	0.9998
ODOPE455-11	Insecta	Lepidoptera	Tortricidae	Tortricinae	Paramesia	Paramesia_gnomana	1	1	1	1	1	1
NEPTA431-13	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Stigmella	Stigmella_catharticella	1	1	1	1	1	1
NEPSE127-11	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Stigmella	unk	1	1	1	1	1	0.9988
ODOPE180-11	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Ectoedemia	Ectoedemia_subbimaculella	1	1	1	1	1	0.9989
NEPT159-10	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Ectoedemia	Ectoedemia_turbidella	1	1	1	1	1	0.9626
LEFIL546-10	Insecta	Lepidoptera	Tineidae	Tineinae	Trichophaga	Trichophaga_scandinaviella	1	1	1	1	0.8374	0.8374
ODOPE413-11	Insecta	Lepidoptera	Tineidae	dummy_Tineidae	Infurcitinea	Infurcitinea_ignicomella	1	1	1	1	1	1
GWOTD386-12	Insecta	Lepidoptera	Glyphipterigidae	Glyphipteriginae	Glyphipterix	unk	1	1	1	1	1	0.8835
ISSWG586-21	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Cosmardia	Cosmardia_moritzella	1	1	1	1	0.9994	0.9994
ODOPE328-11	Insecta	Lepidoptera	Depressariidae	Depressariinae	Agonopterix	Agonopterix_capreolella	1	1	1	1	1	1
LTOL150-06	Insecta	Lepidoptera	Endromidae	dummy_Endromidae	Endromis	Endromis_versicolora	1	1	1	1	1	1
ODOPE800-11	Insecta	Lepidoptera	Crambidae	Crambinae	Catoptria	Catoptria_margaritella	1	1	1	1	1	1
ODOPE516-11	Insecta	Lepidoptera	Crambidae	Crambinae	Crambus	Crambus_pascuella	1	1	1	1	1	1
ODOPE808-11	Insecta	Lepidoptera	Crambidae	Crambinae	Crambus	Crambus_ericella	1	1	1	1	1	0.9997
ODOPE798-11	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	Eudonia_pallida	1	1	1	1	1	1
ODOPE532-11	Insecta	Lepidoptera	Crambidae	Glaphyriinae	Evergestis	Evergestis_limbata	1	1	1	1	1	0.9997
ODOPE787-11	Insecta	Lepidoptera	Crambidae	Acentropinae	Nymphula	Nymphula_nitidulata	1	1	1	1	1	1
ODOPE506-11	Insecta	Lepidoptera	Crambidae	Odontiinae	Cynaeda	Cynaeda_dentalis	1	1	1	1	1	1
ODOPE305-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	Udea	Udea_olivalis	1	1	1	1	1	0.9999
ODOPE554-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	Udea	Udea_ferrugalis	1	1	1	1	1	0.9994
RDNMH541-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	Anania	Anania_coronata	1	1	1	1	1	1
ODOPE533-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Psammotis	Psammotis_pulveralis	1	1	1	1	1	1
ODOPE261-11	Insecta	Lepidoptera	Hepialidae	dummy_Hepialidae	Korscheltellus	Korscheltellus_fusconebulosa	1	1	1	1	1	0.9997
HMCAD489-09	Insecta	Trichoptera	Limnephilidae	Limnephilinae	Limnephilus	Limnephilus_centralis	1	1	1	1	1	1
JPCAD070-08	Insecta	Trichoptera	Polycentropodidae	Polycentropodinae	Cyrnus	Cyrnus_trimaculatus	1	1	1	1	1	0.9124
RDBAB058-06	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	Orthotrichia	unk	1	1	1	1	0.5916	0.5916
MYFAB454-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	0.5212	0.3438	0.3438	0.3438	0.3438	0.3438
ISSWG354-21	Insecta	Hemiptera	Cicadellidae	Deltocephalinae	unk	unk	1	1	1	1	0.9698	0.9698
NZPLC055-16	Insecta	Psocodea	unk	unk	unk	unk	1	1	1	1	1	1
NZPLC052-16	Insecta	Psocodea	unk	unk	unk	unk	1	1	1	1	1	1
RDBA381-06	Insecta	Lepidoptera	Micropterigidae	dummy_Micropterigidae	Micropterix	unk	1	0.6919	0.4796	0.4796	0.4796	0.4796
HYMAA525-23	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrena	Andrena_minutuloides	1	1	1	1	1	0.9994
NODES053-21	Insecta	Hymenoptera	Braconidae	Aphidiinae	Aphidius	Aphidius_eadyi	1	1	1	0.7518	0.7518	0.7518
SMNSH025-23	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.9047000000000001	0.9047000000000001	0.9047000000000001	0.9047000000000001
SMNKA193-16	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	Drassyllus	Drassyllus_lutetianus	1	1	1	1	1	0.9991
SMNSA064-16	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	unk	unk	1	1	1	1	0.651	0.651
SMNSA146-16	Arachnida	Araneae	unk	unk	unk	unk	1	1	0.5	0.5	0.5	0.5
MYFAB174-10	Arachnida	unk	unk	unk	unk	unk	1	0.7456	0.7456	0.7456	0.7456	0.7456
TBGMI194-21	Arachnida	unk	unk	unk	unk	unk	1	0.9193	0.9193	0.9193	0.9193	0.9193
MYFAB143-10	Arachnida	unk	unk	unk	unk	unk	1	0.5021	0.5021	0.5021	0.5021	0.5021
MYFAB106-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5871999999999999	0.5871999999999999	0.5871999999999999	0.5871999999999999	0.5871999999999999
MYFAB221-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5704	0.5704	0.5704	0.5704	0.5704
MYFAB322-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5871999999999999	0.5871999999999999	0.5871999999999999	0.5871999999999999	0.5871999999999999
TBGMI125-21	Arachnida	unk	unk	unk	unk	unk	1	0.5233	0.5233	0.5233	0.5233	0.5233
MYFAB301-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.5918	0.5918	0.5918	0.5918	0.5918
MYFAB510-11	Arachnida	unk	unk	unk	unk	unk	1	0.6671999999999999	0.6671999999999999	0.6671999999999999	0.6671999999999999	0.6671999999999999
TBGMI102-21	Arachnida	unk	unk	unk	unk	unk	1	0.6671999999999999	0.6671999999999999	0.6671999999999999	0.6671999999999999	0.6671999999999999
MYFAB079-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	unk	1	0.6505	0.6505	0.6505	0.6505	0.6505
MYFAB308-11	Arachnida	unk	unk	unk	unk	unk	1	0.5037	0.5037	0.5037	0.5037	0.5037
NOEPT121-12	Insecta	Plecoptera	Capniidae	dummy_Capniidae	unk	unk	1	1	1	1	0.5853999999999999	0.5853999999999999
NOEPT195-13	Insecta	Plecoptera	Capniidae	dummy_Capniidae	unk	unk	1	1	1	1	0.5853999999999999	0.5853999999999999
NOEPT194-13	Insecta	Plecoptera	Capniidae	dummy_Capniidae	unk	unk	1	1	1	1	0.5853999999999999	0.5853999999999999
MIDGE172-06	Insecta	Diptera	Chironomidae	Chironominae	Paratanytarsus	unk	1	1	1	1	1	0.5282
MIDGE105-06	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_apposita	1	1	1	1	1	1
MIDGE134-06	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_recurvata	1	1	1	1	1	1
MIDGE497-07	Insecta	Diptera	Chironomidae	Chironominae	Micropsectra	Micropsectra_lindrothi	1	1	1	1	1	0.9996
MIDGE950-11	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsus	Tanytarsus_telmaticus	1	1	1	1	1	0.9827
TANYT061-14	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsus	Tanytarsus_occultus	1	1	1	1	1	1
MIDGE932-11	Insecta	Diptera	Chironomidae	Chironominae	Cladotanytarsus	Cladotanytarsus_gedanicus	1	1	1	1	1	0.9356000000000001
MIDGE461-07	Insecta	Diptera	Chironomidae	Orthocladiinae	Rheocricotopus	unk	1	1	1	1	1	0.5573
MIDGE1043-14	Insecta	Diptera	Chironomidae	Orthocladiinae	Parakiefferiella	Parakiefferiella_scandica	1	1	1	1	1	1
MIDGE043-06	Insecta	Diptera	Chironomidae	Orthocladiinae	Cricotopus	Cricotopus_skirwithensis	1	1	1	1	1	1
MIDGE1046-14	Insecta	Diptera	Chironomidae	Diamesinae	unk	unk	1	1	1	1	0.5	0.5
SCINO624-15	Insecta	Diptera	Sciaridae	dummy_Sciaridae	Lycoriella	unk	1	1	1	1	1	0.5625
MJBRC005-15	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionus	unk	1	1	1	1	1	0.6393
MJBRC019-15	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionus	unk	1	1	1	1	1	0.7149
MJBRC021-15	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionus	unk	1	1	1	1	1	0.8016000000000001
MJBRC069-17	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	1	1	1	1	0.9011	0.9011
MJBRC120-17	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	1	1	1	1	0.6108	0.6108
MJBRC136-17	Insecta	Diptera	Cecidomyiidae	Porricondylinae	unk	unk	1	1	1	1	0.6650999999999999	0.6650999999999999
SYGEO374-19	Insecta	Diptera	Syrphidae	Eristalinae	Eumerus	Eumerus_flavitarsis	1	1	1	1	1	0.9994999999999999
NODES078-22	Insecta	Diptera	Tachinidae	Exoristinae	Exorista	unk	1	1	1	1	1	1
TACFI397-12	Insecta	Diptera	Tachinidae	Exoristinae	Hubneria	Hubneria_affinis	1	1	1	1	1	1
TACFI574-12	Insecta	Diptera	Tachinidae	Exoristinae	Acemya	Acemya_rufitibia	1	1	1	1	0.9773999999999999	0.9773999999999999
TACFI443-12	Insecta	Diptera	Tachinidae	Phasiinae	Phasia	Phasia_obesa	1	1	1	1	1	1
TACFI017-11	Insecta	Diptera	Tachinidae	Phasiinae	Cylindromyia	unk	1	1	1	1	1	0.9632999999999999
ODOPE722-11	Insecta	Lepidoptera	unk	unk	unk	unk	1	1	0.5	0.5	0.5	0.5
ODOPE147-11	Insecta	Lepidoptera	Gracillariidae	Phyllocnistinae	Phyllocnistis	Phyllocnistis_saligna	1	1	1	1	1	0.9997
ODOPE754-11	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Phengaris	Phengaris_arion	1	1	1	1	0.9152	0.9152
GWOSU064-11	Insecta	Lepidoptera	Saturniidae	Saturniinae	Saturnia	Saturnia_pavonia	1	1	1	0.9829	0.9829	0.9829
ODOPE052-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	Swammerdamia	Swammerdamia_pyrella	1	1	1	1	1	1
ODOPE901-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Selagia	Selagia_argyrella	1	1	1	1	1	0.9547000000000001
ODOPE886-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Salebriopsis	Salebriopsis_albicilla	1	1	1	1	0.9994	0.9994
ODOPE762-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Myelois	Myelois_circumvoluta	1	1	1	1	0.9999	0.9999
ODOPE873-11	Insecta	Lepidoptera	Pyralidae	Pyralinae	Hypsopygia	Hypsopygia_costalis	1	1	1	1	1	1
ODOPE580-11	Insecta	Lepidoptera	Pyralidae	Pyralinae	Pyralis	Pyralis_farinalis	1	1	1	1	1	0.9994999999999999
TIPSY022-08	Insecta	Lepidoptera	Psychidae	Psychinae	Proutia	Proutia_rotunda	1	1	1	1	1	0.9993
GWOTD351-12	Insecta	Lepidoptera	Psychidae	Oiketicinae	unk	unk	1	1	1	1	1	1
LEFIL448-10	Insecta	Lepidoptera	Noctuidae	Noctuinae	Xestia	Xestia_ditrapezium	1	1	1	1	1	1
ODOPE714-11	Insecta	Lepidoptera	Erebidae	Arctiinae	Tyria	Tyria_jacobaeae	1	1	1	1	0.9555	0.9555
GWOTF308-12	Insecta	Lepidoptera	Erebidae	Boletobiinae	Eublemma	Eublemma_minutata	1	1	1	1	1	0.6636
GWOTF366-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupithecia	Eupithecia_distinctaria	1	1	1	1	1	0.9991
GWOTH366-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupithecia	Eupithecia_valerianata	1	1	1	1	1	1
GWOTI949-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Lythria	Lythria_cruentaria	1	1	1	1	1	1
GWOTI761-12	Insecta	Lepidoptera	Geometridae	Larentiinae	unk	unk	1	1	1	1	0.5	0.5
