ID	class	order	family	subfamily	genus	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_genus
ISSWG090-20	Insecta	Lepidoptera	Noctuidae	Noctuinae	Sideridis	1	1	1	1	1
GWOTL115-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	Xestia	1	1	1	1	1
GWOTL232-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	Xestia	1	1	1	1	1
RDNMD371-06	Insecta	Lepidoptera	Noctuidae	Noctuinae	Anaplectoides	1	1	1	1	0.9998
ODOPE270-11	Insecta	Lepidoptera	Noctuidae	Noctuinae	Agrotis	1	1	1	1	1
GWOTL007-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	Caradrina	1	1	1	1	1
ODOPE263-11	Insecta	Lepidoptera	Noctuidae	Noctuinae	Xylena	1	1	1	1	1
GWOTF702-12	Insecta	Lepidoptera	Noctuidae	Noctuinae	Conistra	1	1	1	1	1
GWOTK440-12	Insecta	Lepidoptera	Noctuidae	Noctuinae	Conistra	1	1	1	1	1
GWOTK433-12	Insecta	Lepidoptera	Noctuidae	Noctuinae	Conistra	1	1	1	1	1
GWOTL039-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	Anchoscelis	1	1	1	1	1
ODOPE264-11	Insecta	Lepidoptera	Noctuidae	Noctuinae	Lithophane	1	1	1	1	1
GWOTL028-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	Cosmia	1	1	1	1	1
GWOSU028-11	Insecta	Lepidoptera	Noctuidae	Noctuinae	Sedina	1	1	1	1	0.9994999999999999
LEEUA535-11	Insecta	Lepidoptera	Noctuidae	Noctuinae	Phragmatiphila	1	1	1	1	0.8241
GWOTI172-12	Insecta	Lepidoptera	Noctuidae	Noctuinae	Globia	1	1	1	1	1
GWOTF356-12	Insecta	Lepidoptera	Noctuidae	Noctuinae	Gortyna	1	1	1	1	0.9029
GWOTP351-15	Insecta	Lepidoptera	Noctuidae	Bryophilinae	Bryophila	1	1	1	0.964	0.964
RDNMD360-06	Insecta	Lepidoptera	Noctuidae	Plusiinae	Polychrysia	1	1	1	1	1
GWOTF302-12	Insecta	Lepidoptera	Noctuidae	Acronictinae	Acronicta	1	1	1	1	1
ODOPE285-11	Insecta	Lepidoptera	Noctuidae	Dilobinae	Diloba	1	1	1	1	1
GWOTL187-13	Insecta	Lepidoptera	Nolidae	Chloephorinae	Bena	1	1	1	1	0.9999
GWOTL132-13	Insecta	Lepidoptera	Nolidae	Nolinae	Nola	1	1	1	1	1
GWOTD004-12	Insecta	Lepidoptera	Nolidae	Nolinae	Nola	1	1	1	1	1
GWOTD193-12	Insecta	Lepidoptera	Nolidae	Nolinae	Nola	1	1	1	1	1
GWOTD002-12	Insecta	Lepidoptera	Nolidae	Nolinae	Nola	1	1	1	1	1
GWOTD199-12	Insecta	Lepidoptera	Nolidae	Nolinae	Nola	1	1	1	1	1
GWOTD203-12	Insecta	Lepidoptera	Nolidae	Nolinae	Nola	1	1	1	1	0.9999
GWOTF289-12	Insecta	Lepidoptera	Nolidae	Nolinae	Meganola	1	1	1	1	1
QUNO366-08	Insecta	Lepidoptera	Erebidae	Erebinae	unk	1	1	1	1	0.5382
ODOPE713-11	Insecta	Lepidoptera	Erebidae	Arctiinae	Arctia	1	1	1	1	1
GWOTL155-13	Insecta	Lepidoptera	Erebidae	Arctiinae	Eilema	1	1	1	1	1
GWOTD800-12	Insecta	Lepidoptera	Erebidae	Arctiinae	Setina	1	1	1	1	0.7366
ODOPE196-11	Insecta	Lepidoptera	Erebidae	Toxocampinae	Lygephila	1	1	1	1	1
GWOTF308-12	Insecta	Lepidoptera	Erebidae	Boletobiinae	Eublemma	1	1	1	1	1
GWOTF307-12	Insecta	Lepidoptera	Erebidae	Boletobiinae	Phytometra	1	1	1	1	1
ODOPE075-11	Insecta	Lepidoptera	Momphidae	dummy_Momphidae	Mompha	1	1	1	1	1
ODOPE690-11	Insecta	Lepidoptera	Drepanidae	Thyatirinae	Tethea	1	1	1	1	1
GWOTL216-13	Insecta	Lepidoptera	Drepanidae	Thyatirinae	Achlya	1	1	1	1	1
GWOTL215-13	Insecta	Lepidoptera	Drepanidae	Thyatirinae	Achlya	1	1	1	1	0.6271
GWOTF286-12	Insecta	Lepidoptera	Drepanidae	Drepaninae	Watsonalla	1	1	1	1	0.5977
PHLAJ398-14	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Psoricoptera	1	1	1	1	1
LEEUA635-11	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Scrobipalpa	1	1	1	1	1
LEEUA636-11	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Scrobipalpa	1	1	1	1	1
ISSWG586-21	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Cosmardia	1	1	1	1	0.9994
ODOPE817-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Selagia	1	1	1	1	1
ODOPE663-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Selagia	1	1	1	1	1
ODOPE586-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Pyla	1	1	1	1	0.9561000000000001
ODOPE221-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Sciota	1	1	1	1	1
ODOPE897-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Sciota	1	1	1	1	1
ODOPE477-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Sciota	1	1	1	1	1
ODOPE378-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Salebriopsis	1	1	1	1	0.9993
ODOPE886-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Salebriopsis	1	1	1	1	0.9993
ODOPE804-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Rhodophaea	1	1	1	1	1
ODOPE641-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Hypochalcia	1	1	1	1	1
ODOPE910-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Pempelia	1	1	1	1	1
ODOPE915-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Dioryctria	1	1	1	1	1
ODOPE919-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Dioryctria	1	1	1	1	1
ODOPE881-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Cryptoblabes	1	1	1	1	1
ODOPE564-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Nyctegretis	1	1	1	1	1
ODOPE763-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Zophodia	1	1	1	1	1
ODOPE950-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Episcythrastis	1	1	1	1	1
ODOPE949-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Episcythrastis	1	1	1	1	1
ODOPE945-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Apomyelois	1	1	1	1	1
ODOPE376-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Apomyelois	1	1	1	1	1
ODOPE514-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Myelois	1	1	1	1	0.9999
ODOPE222-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Acrobasis	1	1	1	1	1
ODOPE550-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Euzophera	1	1	1	1	1
ODOPE565-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Nephopterix	1	1	1	1	0.9996
ODOPE938-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Acrobasis	1	1	1	1	0.9998
ODOPE940-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Acrobasis	1	1	1	1	1
ODOPE941-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Acrobasis	1	1	1	1	1
ODOPE775-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Phycitodes	1	1	1	1	1
ODOPE776-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Phycitodes	1	1	1	1	1
ODOPE487-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Ephestia	1	1	1	1	1
ODOPE300-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Plodia	1	1	1	1	1
ODOPE779-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	Vitula	1	1	1	1	1
ODOPE863-11	Insecta	Lepidoptera	Pyralidae	Galleriinae	Galleria	1	1	1	1	1
ODOPE512-11	Insecta	Lepidoptera	Pyralidae	Pyralinae	Hypsopygia	1	1	1	1	1
ODOPE580-11	Insecta	Lepidoptera	Pyralidae	Pyralinae	Pyralis	1	1	1	1	1
ODOPE509-11	Insecta	Lepidoptera	Pyralidae	Pyralinae	unk	1	1	1	1	0.9999
ODOPE619-11	Insecta	Lepidoptera	Crambidae	Crambinae	Catoptria	1	1	1	1	0.9726
ODOPE613-11	Insecta	Lepidoptera	Crambidae	Crambinae	Catoptria	1	1	1	1	1
ODOPE212-11	Insecta	Lepidoptera	Crambidae	Crambinae	Platytes	1	1	1	1	1
ODOPE553-11	Insecta	Lepidoptera	Crambidae	Crambinae	Platytes	1	1	1	1	1
ODOPE819-11	Insecta	Lepidoptera	Crambidae	Crambinae	Crambus	1	1	1	1	1
ODOPE825-11	Insecta	Lepidoptera	Crambidae	Crambinae	Crambus	1	1	1	1	1
ODOPE552-11	Insecta	Lepidoptera	Crambidae	Crambinae	Crambus	1	1	1	1	1
ODOPE808-11	Insecta	Lepidoptera	Crambidae	Crambinae	Crambus	1	1	1	1	1
PHLAE590-11	Insecta	Lepidoptera	Crambidae	Crambinae	Pediasia	1	1	1	1	1
ODOPE095-11	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	1	1	1	1	1
ODOPE850-11	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	1	1	1	1	1
ODOPE225-11	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	1	1	1	1	1
ODOPE224-11	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	1	1	1	1	1
IBLPC281-09	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	1	1	1	1	1
IBLPC220-09	Insecta	Lepidoptera	Crambidae	Scopariinae	Scoparia	1	1	1	1	1
ODOPE541-11	Insecta	Lepidoptera	Crambidae	Scopariinae	Scoparia	1	1	1	1	1
ODOPE797-11	Insecta	Lepidoptera	Crambidae	Acentropinae	Parapoynx	1	1	1	1	1
ODOPE218-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	Patania	1	1	1	1	1
ODOPE811-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	Udea	1	1	1	1	1
ODOPE237-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	Udea	1	1	1	1	1
ODOPE793-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	Udea	1	1	1	1	1
ODOPE554-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	Udea	1	1	1	1	1
ODOPE226-11	Insecta	Lepidoptera	Crambidae	Schoenobiinae	Donacaula	1	1	1	1	1
ODOPE557-11	Insecta	Lepidoptera	Crambidae	Glaphyriinae	Evergestis	1	1	1	1	1
ODOPE834-11	Insecta	Lepidoptera	Crambidae	Glaphyriinae	Evergestis	1	1	1	1	1
ODOPE832-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Anania	1	1	1	1	1
RDNMH542-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	Anania	1	1	1	1	1
ODOPE629-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Pyrausta	1	1	1	1	1
ODOPE803-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Pyrausta	1	1	1	1	1
ODOPE484-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Pyrausta	1	1	1	1	1
ODOPE805-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Loxostege	1	1	1	1	1
ODOPE570-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Ostrinia	1	1	1	1	1
ODOPE533-11	Insecta	Lepidoptera	Crambidae	Pyraustinae	Psammotis	1	1	1	1	1
GWOTD1001-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Xanthorhoe	1	1	1	1	0.9834999999999999
GWOSU084-11	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupithecia	1	1	1	1	1
GWOTH361-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupithecia	1	1	1	1	1
GWOTF759-12	Insecta	Lepidoptera	Geometridae	Larentiinae	unk	1	1	1	1	1
GWOTH368-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupithecia	1	1	1	1	1
GWOTH351-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupithecia	1	1	1	1	1
ODOPE366-11	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupithecia	1	1	1	1	1
GWOTH319-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Chloroclysta	1	1	1	1	1
GWOTI852-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Xanthorhoe	1	1	1	1	1
GWOTH308-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Epirrhoe	1	1	1	1	1
GWOTI474-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Catarhoe	1	1	1	1	1
GWOTH305-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Catarhoe	1	1	1	1	1
GWOTH340-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Perizoma	1	1	1	1	1
GWOSY011-11	Insecta	Lepidoptera	Geometridae	Larentiinae	Hydriomena	1	1	1	1	1
GWOTD296-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Trichopteryx	1	1	1	1	1
GWOTH377-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Aplocera	1	1	1	1	1
GWOSR442-11	Insecta	Lepidoptera	Geometridae	Larentiinae	Coenocalpe	1	1	1	1	1
GWOTF364-12	Insecta	Lepidoptera	Geometridae	Larentiinae	unk	1	1	1	1	0.5045
GWOTD299-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Lythria	1	1	1	1	1
GWOTD1006-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Lythria	1	1	1	1	0.6734999999999999
GWOTH324-12	Insecta	Lepidoptera	Geometridae	Larentiinae	Colostygia	1	1	1	1	1
GWOTF361-12	Insecta	Lepidoptera	Geometridae	Larentiinae	unk	1	1	1	1	0.5
GWOTI945-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	unk	1	1	1	1	1
GWOTF699-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	1	1	1	1	1
GWOTI784-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	1	1	1	1	1
GWOTI835-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	1	1	1	1	1
GWOTI796-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	1	1	1	1	0.9926
GWOTI802-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	1	1	1	1	1
GWOTI473-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	1	1	1	1	1
GWOTI824-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	1	1	1	1	1
GWOTI912-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Scopula	1	1	1	1	1
GWOTI914-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	Scopula	1	1	1	1	1
GWOSR454-11	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.8956000000000001
GWOSU089-11	Insecta	Lepidoptera	Geometridae	Ennominae	Alcis	1	1	1	1	1
GWOTI446-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.6167
GWOSU094-11	Insecta	Lepidoptera	Geometridae	Ennominae	Ennomos	1	1	1	1	1
GWOTH901-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.8372
GWOTL430-13	Insecta	Lepidoptera	Geometridae	Ennominae	Ourapteryx	1	1	1	1	0.9999
GWOTD472-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.6823999999999999
GWOTH895-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.8377000000000001
GWOTH909-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.9728
GWOTD469-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.8017000000000001
GWOTH875-12	Insecta	Lepidoptera	Geometridae	Ennominae	Charissa	1	1	1	1	1
GWOTH878-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.7184999999999999
GWOTD473-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.9638
GWOTH892-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.8339000000000001
GWOTH899-12	Insecta	Lepidoptera	Geometridae	Ennominae	unk	1	1	1	1	0.6740999999999999
GWOTI448-12	Insecta	Lepidoptera	Geometridae	Geometrinae	unk	1	1	1	1	0.5932
GWOTD391-12	Insecta	Lepidoptera	Geometridae	Geometrinae	Thalera	1	1	1	1	1
GWOTI463-12	Insecta	Lepidoptera	Lasiocampidae	Poecilocampinae	Trichiura	1	1	1	1	0.5606000000000001
GWOTI459-12	Insecta	Lepidoptera	Lasiocampidae	Poecilocampinae	unk	1	1	1	1	0.7817
LNAUW4080-18	Insecta	Lepidoptera	Oecophoridae	Pleurotinae	Pleurota	1	1	1	0.6555	0.6555
GWOTI467-12	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Agriades	1	1	1	1	0.9993
GWOTI468-12	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Agriades	1	1	1	1	0.9994
ODOPE248-11	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Phengaris	1	1	1	1	0.5368
ODOPE750-11	Insecta	Lepidoptera	Lycaenidae	Lycaeninae	Lycaena	1	1	1	1	1
ODOPE013-11	Insecta	Lepidoptera	Tischeriidae	dummy_Tischeriidae	Tischeria	1	1	1	1	1
ODOPE405-11	Insecta	Lepidoptera	Tischeriidae	dummy_Tischeriidae	Coptotriche	1	1	1	1	1
GWOSU065-11	Insecta	Lepidoptera	Sphingidae	Sphinginae	Agrius	1	1	1	1	1
ODOPE076-11	Insecta	Lepidoptera	Scythrididae	Scythridinae	Scythris	1	1	1	1	1
ODOPE739-11	Insecta	Lepidoptera	Papilionidae	Parnassiinae	Parnassius	1	1	1	0.7674	0.7674
ODOPE447-11	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	Coleophora	1	1	1	1	1
ODOPE465-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Celypha	1	1	1	1	1
ODOPE374-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Celypha	1	1	1	1	1
ODOPE054-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Ancylis	1	1	1	1	1
LEFIL582-10	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Eucosma	1	1	1	1	1
LEFIL583-10	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Eucosma	1	1	1	1	1
ODOPE582-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Pelochrista	1	1	1	1	1
LAK180-19	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Pammene	1	1	1	1	1
ODOPE318-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Thiodia	1	1	1	1	1
ODOPE306-11	Insecta	Lepidoptera	Tortricidae	Tortricinae	Choristoneura	1	1	1	1	0.9992
GWOSU001-11	Insecta	Lepidoptera	Tortricidae	Tortricinae	Clepsis	1	1	1	1	1
ODOPE357-11	Insecta	Lepidoptera	Tortricidae	Tortricinae	Eana	1	1	1	1	1
LEFIJ1429-12	Insecta	Lepidoptera	Tortricidae	Tortricinae	Acleris	1	1	1	1	1
LAK051-19	Insecta	Lepidoptera	Tortricidae	Tortricinae	Tortrix	1	1	1	1	0.9998
ODOPE627-11	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	Amblyptilia	1	1	1	1	1
LEFII091-10	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	Oxyptilus	1	1	1	1	1
ODOPE384-11	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	Argyresthia	1	1	1	1	1
ODOPE585-11	Insecta	Lepidoptera	Ypsolophidae	Ypsolophinae	Ypsolopha	1	1	1	1	1
ODOPE134-11	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	Phyllonorycter	1	1	1	1	1
ODOPE137-11	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	Phyllonorycter	1	1	1	1	1
ODOPE105-11	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	Phyllonorycter	1	1	1	1	1
ODOPE009-11	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	Phyllonorycter	1	1	1	1	1
ODOPE123-11	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	Phyllonorycter	1	1	1	1	1
TIPSY062-08	Insecta	Lepidoptera	Psychidae	unk	unk	1	1	0.9842	0.9842	0.9842
LEEUA499-11	Insecta	Lepidoptera	Psychidae	Psychinae	Proutia	1	1	1	1	0.9641
LEFIL573-10	Insecta	Lepidoptera	Psychidae	Psychinae	Proutia	1	1	1	1	0.9641
TIPSY047-08	Insecta	Lepidoptera	Psychidae	Oiketicinae	Phalacropterix	1	1	1	1	0.7448
PHLAH308-12	Insecta	Lepidoptera	Psychidae	Oiketicinae	unk	1	1	1	1	0.9999
LEPVM211-13	Insecta	Lepidoptera	Psychidae	Oiketicinae	Sterrhopterix	1	1	1	1	1
TIPSY030-08	Insecta	Lepidoptera	Psychidae	Oiketicinae	unk	1	1	1	1	0.9999
TIPSY045-08	Insecta	Lepidoptera	Psychidae	Oiketicinae	unk	1	1	1	1	0.9984
TIPSY025-08	Insecta	Lepidoptera	Psychidae	Oiketicinae	Acanthopsyche	1	1	1	1	1
TIPSY027-08	Insecta	Lepidoptera	Psychidae	Oiketicinae	Pachythelia	1	1	1	1	0.9994
GWOTF950-12	Insecta	Lepidoptera	Zygaenidae	Zygaeninae	Zygaena	1	1	1	1	1
ZYGMO232-10	Insecta	Lepidoptera	Zygaenidae	Procridinae	Rhagades	1	1	1	1	1
ODOPE723-11	Insecta	Lepidoptera	Limacodidae	Limacodinae	Heterogenea	1	1	1	1	1
ODOPE172-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	Swammerdamia	1	1	1	1	1
ODOPE051-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	Swammerdamia	1	1	1	1	1
ODOPE351-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	Euhyponomeuta	1	1	1	1	1
ODOPE349-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	Yponomeuta	1	1	1	1	1
ODOPE339-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	Yponomeuta	1	1	1	1	1
ODOPE169-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	Zelleria	1	1	1	1	1
NEPTA473-13	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Stigmella	1	1	1	1	1
NEPSE127-11	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Stigmella	1	1	1	1	1
NEPTA431-13	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Stigmella	1	1	1	1	1
NEPTA2465-21	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Stigmella	1	1	1	1	1
NEPT020-10	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Ectoedemia	1	1	1	1	1
ODOPE164-11	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Ectoedemia	1	1	1	1	1
NEPT158-10	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Ectoedemia	1	1	1	1	1
NEPT156-10	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Ectoedemia	1	1	1	1	1
NEPT218-10	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	Ectoedemia	1	1	1	1	1
NEPTA1560-15	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	unk	1	1	0.8099000000000001	0.8099000000000001	0.5554
ODOPE720-11	Insecta	Lepidoptera	Hepialidae	dummy_Hepialidae	Hepialus	1	1	1	1	1
ODOPE718-11	Insecta	Lepidoptera	Hepialidae	dummy_Hepialidae	unk	1	1	0.9837	0.8408000000000001	0.8397000000000001
ODOPE717-11	Insecta	Lepidoptera	Hepialidae	dummy_Hepialidae	Korscheltellus	1	1	1	1	1
ODOPE086-11	Insecta	Lepidoptera	Adelidae	Nematopogoninae	Nematopogon	1	1	1	1	1
GWOTD388-12	Insecta	Lepidoptera	Tineidae	Nemapogoninae	Nemapogon	1	1	1	1	1
ODOPE406-11	Insecta	Lepidoptera	Tineidae	Nemapogoninae	Nemapogon	1	1	1	1	1
ODOPE428-11	Insecta	Lepidoptera	Tineidae	Tineinae	Tinea	1	1	1	1	1
ODOPE437-11	Insecta	Lepidoptera	Tineidae	Tineinae	Monopis	1	1	1	1	1
LEFIL547-10	Insecta	Lepidoptera	Tineidae	Tineinae	Trichophaga	1	1	1	1	0.8278000000000001
LEEUA637-11	Insecta	Lepidoptera	Tineidae	Tineinae	Trichophaga	1	1	1	1	0.8278000000000001
LNAUX109-18	Insecta	Lepidoptera	Prodoxidae	Lamproniinae	Lampronia	1	1	1	1	1
ISSWG423-21	Insecta	Hemiptera	Pentatomidae	Pentatominae	Peribalus	1	1	1	1	0.9998
MYFAB458-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	unk	1	0.5043	0.5043	0.5043	0.5043
MYFAB440-11	Arachnida	unk	unk	unk	unk	0.9172	0.508	0.508	0.508	0.508
RLP002-20	Insecta	Hemiptera	Cicadellidae	Deltocephalinae	unk	1	1	1	1	0.8802
NZPLC054-16	Insecta	Psocodea	unk	unk	unk	1	1	1	1	1
OFKMK082-09	Insecta	Trichoptera	Phryganeidae	Phryganeinae	Trichostegia	1	1	1	1	1
TRIFI1403-18	Insecta	Trichoptera	Limnephilidae	Limnephilinae	Limnephilus	1	1	1	1	1
HMCAD524-09	Insecta	Trichoptera	Limnephilidae	unk	unk	1	1	1	0.5436000000000001	0.5436000000000001
JPCAD070-08	Insecta	Trichoptera	Polycentropodidae	Polycentropodinae	Cyrnus	1	1	1	1	1
TBGMI199-22	Insecta	Hymenoptera	unk	unk	unk	1	1	0.7154999999999999	0.7154999999999999	0.7154999999999999
NODES064-21	Insecta	Hymenoptera	Ichneumonidae	Ctenopelmatinae	unk	1	1	1	1	0.6141
SMNSH037-23	Insecta	Hymenoptera	unk	unk	unk	1	1	0.5147	0.5147	0.5147
NODES053-21	Insecta	Hymenoptera	Braconidae	Aphidiinae	Aphidius	1	1	1	0.7702	0.7702
PERGI004-12	Insecta	Hymenoptera	Diprionidae	Diprioninae	Neodiprion	1	1	1	1	1
SMNSA031-16	Arachnida	Araneae	Lycosidae	dummy_Lycosidae	Pardosa	1	1	1	1	1
SMNSA246-16	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	Gnaphosa	1	1	1	1	0.7084999999999999
SMNSA045-16	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	unk	1	1	1	1	0.6555
SMNSA064-16	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	unk	1	1	1	1	0.5953999999999999
SMNSA049-16	Arachnida	Araneae	Tetragnathidae	dummy_Tetragnathidae	Tetragnatha	1	1	1	1	1
SMNKA094-16	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	Agyneta	1	1	1	1	1
SMNKA267-16	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	Gonatium	1	1	1	1	1
SMNKA257-16	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	Bolyphantes	1	1	1	1	1
